date_time,x1646500,x1645000,x1644000,x1643000,x1638500,x1636500,x1619500,x1616500,x1614500,x1613000,x1611500,x1610155,x1610000,x1609000,x1608500,x1604500,x1603000,x1601500,x1598500,x1595800,x1597500,x1595500,x1596500
2017-04-27 23:00,18700,99,300,1010,19000,9570,230,209,393,8390,1690,76,6370,153,2790,282,1590,378,768,416,231,661.9999996,94
2017-04-28 0:00,19000,102,300,993,19100,9430,230,209,389,8340,1670,76,6290,152,2760,286,1590,378,768,416,230.9999998,667.9999995,96
2017-04-28 1:00,19400,102,295,985,19200,9320,230,209,389,8290,1660,78,6210,152,2750,289,1590,378,768,416,229,684.9999996,94.00000015
2017-04-28 2:00,19600,104,295,978,19200,9190,227,209,389,8220,1630,80,6100,152,2740,289,1580,374,761.0000005,416,229,696.9999991,94
2017-04-28 3:00,20000,99,291,971,19200,9080,227,205,389,8170,1620,81,6000,152,2740,289,1580,374,760.9999995,416,229,714.9999995,93.99999985
2017-04-28 4:00,20100,95,291,957,19200,8970,227,205,385,8150,1610,81,5890,152,2710,301,1580,382,761,416,229,720.9999995,96
2017-04-28 5:00,20300,93,291,957,19200,8860,227,205,385,8100,1600,83,5810,152,2710,297,1610,390,760.9999995,416,229,727,96
2017-04-28 6:00,20400,89,291,943,19200,8750,227,200,385,8060,1580,84,5720,152,2690,297,1620,394,761,416,229,721.0000005,96.00000015
2017-04-28 7:00,20700,87,286,936,19200,8650,227,200,380,8010,1570,84,5640,153,2670,297,1640,394,754,416,229,721,94
2017-04-28 8:00,20800,85,281,929,19100,8540,227,198,380,7940,1560,83,5590,153,2640,293,1640,394,754.0000005,416,229,715,94
2017-04-28 9:00,20900,83,281,922,19100,8430,224,198,380,7890,1540,83,5550,153,2630,289,1640,394,754,416,229,703.0000005,94.00000015
2017-04-28 10:00,20900,87,281,915,19000,8350,224,196,380,7820,1530,83,5500,155,2620,289,1640,390,754.0000005,416,229,697,92
2017-04-28 11:00,21100,93,277,908,19000,8240,224,196,380,7760,1510,81,5470,163,2610,289,1630,386,761,416,229,685.0000005,92
2017-04-28 12:00,21100,99,277,901,18900,8110,220,196,380,7640,1490,81,5440,180,2590,286,1620,382,754,416,229,674,92.00000023
2017-04-28 13:00,21100,99,277,894,18800,8030,220,193,380,7550,1470,81,5410,186,2580,282,1620,382,754,410,229,668,89
2017-04-28 14:00,21100,99,277,894,18700,7920,220,193,380,7460,1460,83,5410,186,2560,282,1610,378,754,416,229,657,89.00000015
2017-04-28 15:00,21100,95,272,887,18600,7820,217,193,385,7350,1440,83,5410,184,2540,282,1590,374,754.0000005,416,229,651.0000005,87.00000015
2017-04-28 16:00,21200,95,272,880,18500,7710,217,193,385,7260,1430,83,5410,184,2540,282,1580,366,754,416,229,640.0000004,85
2017-04-28 17:00,21100,93,272,880,18300,7630,217,189,385,7190,1410,83,5390,184,2530,278,1570,366,754.0000005,416,229,628.0000005,85
2017-04-28 18:00,21100,91,268,867,18200,7580,220,189,380,7100,1400,83,5380,186,2520,275,1560,362,747,416,229,623,85
2017-04-28 19:00,21100,93,268,860,18100,7480,220,189,376,7030,1380,83,5350,186,2510,275,1560,358,747,416,229,612.0000004,83
2017-04-28 20:00,20900,93,264,853,17900,7400,220,185,376,6970,1370,81,5330,188,2510,271,1540,350,747,416,229,612.0000005,83
2017-04-28 21:00,20800,91,259,847,17800,7300,220,183,372,6920,1360,81,5300,188,2490,271,1530,358,747,416,229,601.0000004,83.00000016
2017-04-28 22:00,20800,91,259,847,17600,7200,217,181,367,6860,1350,81,5270,186,2480,271,1520,350,747.0000005,410,229,595,81
2017-04-28 23:00,20700,93,259,840,17500,7090,217,181,363,6820,1330,81,5240,182,2460,268,1510,346,747,416,229,590.0000004,81
2017-04-29 0:00,20700,95,255,834,17400,6990,217,181,363,6770,1320,81,5220,180,2450,268,1500,342,747,416,229,585,81
2017-04-29 1:00,20500,93,255,821,17200,6920,214,181,359,6750,1310,81,5190,178,2430,264,1500,350,746.9999995,416,231,579,82.99999984
2017-04-29 2:00,20400,95,251,821,17100,6820,214,181,359,6750,1300,83,5150,178,2400,264,1500,358,760.9999994,416,231,579,84.99999984
2017-04-29 3:00,20400,95,251,815,17000,6750,214,177,359,6750,1290,84,5130,176,2390,261,1530,370,761,416,231.0000002,585,86.99999984
2017-04-29 4:00,20100,91,251,808,16800,6650,214,177,359,6730,1280,83,5120,174,2370,264,1520,378,754.0000006,416,229,589.9999996,88.99999976
2017-04-29 5:00,20100,89,251,802,16700,6580,214,177,359,6710,1270,83,5090,172,2360,271,1520,382,754,416,229,600.9999996,91.99999984
2017-04-29 6:00,20000,85,247,796,16600,6480,214,177,363,6680,1250,81,5060,172,2340,264,1530,398,794.9999989,432.0000005,251.0000017,644.9999991,97.99999968
2017-04-29 7:00,19900,83,247,789,16400,6410,214,177,359,6660,1240,83,5030,172,2310,271,1540,416,837.9999983,496.9999845,239,679.9999982,103.9999997
2017-04-29 8:00,19800,83,242,783,16300,6340,214,177,363,6640,1230,83,5000,172,2300,264,1570,434,867.0000012,746.9999845,239.0000002,738.9999966,103.9999997
2017-04-29 9:00,19600,81,242,783,16100,6270,214,173,359,6600,1220,83,4980,170,2290,268,1580,453,1029.999989,974.9999856,237,847.9999952,108
2017-04-29 10:00,19500,79,238,777,16000,6190,214,173,359,6580,1200,84,4950,170,2280,268,1610,477,1269.999994,1030.000001,237,971.9999939,112.9999996
2017-04-29 11:00,19400,81,238,777,15800,6120,211,173,363,6530,1190,84,4940,170,2270,271,1640,513,1459.999998,1030,237,1249.999988,121.9999997
2017-04-29 12:00,19200,87,238,771,15700,6050,211,173,363,6510,1180,84,4940,172,2260,275,1690,539,1470,1020.000001,237,1489.999991,122.0000003
2017-04-29 13:00,19100,91,234,771,15500,6010,211,173,367,6470,1170,86,4910,174,2250,278,1750,583,1460,1030,237,1649.999996,122
2017-04-29 14:00,19100,95,234,765,15400,5920,211,173,367,6430,1150,86,4910,176,2240,275,1800,589,1450.000001,1030.000001,237,1660.000001,122
2017-04-29 15:00,18900,97,230,765,15200,5850,211,173,372,6390,1140,86,4910,178,2230,275,1850,589,1449.999999,1020.000001,237,1630.000002,126.9999996
2017-04-29 16:00,18700,97,227,765,15100,5780,211,173,372,6340,1130,88,4910,180,2210,282,1890,594,1440,694.0000119,237,1570.000003,122
2017-04-29 17:00,18500,97,227,765,15000,5730,211,173,376,6320,1120,88,4910,188,2200,278,1950,594,1270.000016,519.0000005,237,1500.000002,118.0000003
2017-04-29 18:00,18400,95,227,765,14800,5670,211,173,380,6280,1100,91,4920,197,2200,275,2050,589,996.0000083,519,237,1420.000003,118
2017-04-29 19:00,18100,95,227,765,14700,5620,211,173,393,6240,1100,93,4950,203,2200,278,2220,577,919.0000006,519,237,1350.000002,118
2017-04-29 20:00,18100,91,227,758,14600,5580,211,172,406,6220,1080,95,4980,207,2210,275,2410,572,911.0000006,519,237,1290.000002,113
2017-04-29 21:00,17700,91,227,758,14500,5550,211,170,415,6200,1070,97,5030,216,2240,278,2520,561,904.0000006,519,237,1230.000002,113
2017-04-29 22:00,17600,93,227,758,14400,5510,214,170,415,6170,1070,99,5060,225,2260,278,2540,550,904,519,237,1180.000002,107.9999996
2017-04-29 23:00,17600,91,227,752,14300,5470,211,170,415,6130,1050,100,5120,232,2290,278,2540,544,903.9999994,519,237,1130.000002,108
2017-04-30 0:00,17400,91,227,752,14200,5440,211,172,411,6130,1050,102,5160,237,2310,282,2530,534,904,519,237,1100.000002,108
2017-04-30 1:00,17100,93,227,752,14100,5380,211,173,411,6110,1040,104,5240,240,2320,282,2500,534,904,519,237,1060.000002,108
2017-04-30 2:00,17000,93,223,746,14100,5310,211,173,411,6090,1040,106,5330,240,2320,278,2390,528,903.9999994,519,237,1040.000001,108
2017-04-30 3:00,17000,91,223,746,14000,5250,211,172,411,6090,1040,108,5470,237,2320,278,2260,528,897.0000006,519,237,1010.000001,108
2017-04-30 4:00,16800,89,223,740,13900,5200,211,170,406,6090,1030,110,5610,235,2320,278,2110,528,897,519,237,986.0000006,108
2017-04-30 5:00,16600,87,223,740,13800,5140,211,170,402,6090,1030,110,5770,232,2310,278,2000,528,897,519,237,972.0000011,108
2017-04-30 6:00,16600,83,223,740,13800,5070,211,170,398,6110,1030,112,5860,230,2300,278,1970,528,897.0000006,519,237,950.0000012,108
2017-04-30 7:00,16300,81,223,740,13700,5030,211,170,393,6110,1040,110,5890,228,2290,278,1930,528,897,577.9999824,237,936.0000006,108
2017-04-30 8:00,16100,79,219,740,13600,4990,214,166,389,6130,1040,110,5890,223,2280,275,1920,534,889,859.9999906,293.9999998,915.0000006,108
2017-04-30 9:00,16100,77,219,734,13500,4950,214,166,385,6170,1040,110,5860,223,2260,275,1900,528,1149.999987,1009.999989,294,902.0000011,108
2017-04-30 10:00,15800,79,219,728,13400,4880,214,166,385,6220,1050,110,5800,221,2250,271,1890,534,1319.999997,1019.999999,294,888.0000006,108
2017-04-30 11:00,15700,79,219,728,13300,4840,211,166,380,6260,1050,108,5700,216,2240,275,1890,539,1459.999999,1030.000001,294,881.0000006,108
2017-04-30 12:00,15700,79,219,728,13200,4820,211,166,380,6320,1060,108,5580,214,2210,271,1890,544,1480,1020.000001,294,868.0000006,108
2017-04-30 13:00,15500,85,219,728,13100,4780,211,166,380,6390,1070,108,5450,212,2190,275,1890,523,1469.999999,1030,294,854.0000005,113
2017-04-30 14:00,15500,95,215,728,13100,4740,207,166,380,6490,1070,108,5360,212,2180,271,1880,544,1490.000002,1030,294,841.0000006,108
2017-04-30 15:00,15400,97,215,722,13000,4680,207,166,380,6640,1070,106,5280,209,2160,271,1880,550,1480,1030.000001,294,834.0000005,108
2017-04-30 16:00,15200,97,211,722,12900,4620,207,166,380,6730,1070,108,5220,209,2150,271,1880,555,1480.000001,1030,294,828,108
2017-04-30 17:00,15000,95,211,716,12800,4580,207,166,380,6770,1060,106,5190,207,2130,264,1880,555,1470,1020,294,821.0000005,108
2017-04-30 18:00,14900,95,211,716,12800,4530,204,172,380,6880,1060,106,5150,207,2120,264,1940,555,1470.000001,1020,294,942.9999954,108
2017-04-30 19:00,15000,93,219,704,12700,4490,204,189,376,6900,1050,106,5120,205,2100,264,2090,561,1470.000002,1029.999999,294,950,107.9999996
2017-04-30 20:00,15000,93,227,704,12700,4450,204,185,376,6880,1040,106,5090,205,2080,264,2270,561,1460,1030.000001,294,943,113
2017-04-30 21:00,14900,91,234,698,12600,4390,204,177,376,6860,1040,106,5060,205,2070,261,2380,561,1470,1019.999998,294,936,108
2017-04-30 22:00,14900,87,251,698,12500,4350,204,168,376,6770,1040,106,5040,205,2070,261,2440,555,1460.000001,1030,294,929,113
2017-04-30 23:00,14700,91,264,693,12500,4320,207,166,372,6680,1040,106,5130,205,2060,264,2450,561,1469.999998,1020,294,922.0000006,107.9999996
2017-05-01 0:00,14500,93,281,698,12400,4300,204,166,372,6600,1040,106,5530,203,2050,261,2450,566,1460,1020.000001,294,915.0000006,108
2017-05-01 1:00,14300,93,350,693,12400,4260,204,164,372,6530,1040,106,5670,203,2040,261,2450,561,1460,1020,294,915.0000006,113
2017-05-01 2:00,14200,97,421,693,12300,4220,204,162,367,6470,1040,106,5640,203,2010,264,2450,561,1470.000001,1020.000001,294,908,112.9999996
2017-05-01 3:00,14100,93,492,687,12300,4180,204,162,367,6410,1040,106,5640,203,2000,261,2450,561,1470,1020.000001,294,902,113
2017-05-01 4:00,14100,89,512,681,12200,4140,201,162,363,6340,1060,106,5700,201,1990,257,2450,566,1470,1030.000001,294,895.0000006,113
2017-05-01 5:00,14000,85,505,681,12200,4100,201,162,363,6300,1150,106,5730,201,1980,257,2450,566,1460.000002,1020,294,895,113
2017-05-01 6:00,13900,81,492,675,12100,4080,201,162,363,6280,1420,106,5770,201,1970,257,2450,572,1470,1020.000001,294,888,113
2017-05-01 7:00,13900,77,454,675,12100,4040,201,168,359,6260,2070,106,5770,201,1960,254,2450,566,1460,1399.999995,294,881.0000006,113
2017-05-01 8:00,13800,79,426,670,12000,4010,201,172,359,6280,2590,106,5730,201,1930,254,2450,572,1649.999972,1559.999992,294,881.0000006,113
2017-05-01 9:00,13800,77,405,664,12000,3970,201,177,359,6470,2720,104,5700,201,1920,254,2450,572,1909.999991,1570,294,874,113.0000004
2017-05-01 10:00,13800,71,382,664,12000,3950,201,194,355,6790,2620,104,5690,201,1900,251,2450,566,2000.000002,1540,294,868.0000005,113
2017-05-01 11:00,13700,73,361,658,12000,3910,198,207,355,6990,2450,104,5630,199,1890,251,2440,566,2000.000001,1550.000002,294,868.0000005,108.0000004
2017-05-01 12:00,13700,83,345,658,12000,3840,198,213,351,7190,2310,104,5590,199,1880,251,2440,564,1989.999997,1560.000001,294,868.0000006,113
2017-05-01 13:00,13600,81,324,658,12100,3820,198,209,351,8150,2200,104,5560,199,1860,251,2440,566,2009.999999,1550,294,854,107.9999996
2017-05-01 14:00,13600,77,314,658,12100,3800,196,205,343,8170,2100,104,5530,199,1840,247,2440,566,2009.999999,1550.000001,294,854,108
2017-05-01 15:00,13500,79,300,658,12200,3780,196,196,347,8130,2020,104,5500,197,1830,247,2420,561,1999.999999,1550,294,848,108
2017-05-01 16:00,13400,77,291,653,12300,3730,196,193,347,8030,1960,104,5480,197,1820,251,2450,561,1989.999999,1560.000001,294,841,108
2017-05-01 17:00,13500,73,281,653,12400,3710,198,187,343,7940,1890,104,5450,197,1810,244,2590,561,1980,1570.000001,300.0000003,841.0000006,117.9999992
2017-05-01 18:00,13400,73,281,653,12400,3670,198,185,343,7850,1840,104,5420,197,1800,244,2760,561,2000.000002,1549.999999,293.9999995,848.0000006,121.9999996
2017-05-01 19:00,13200,73,277,647,12400,3650,201,181,339,7760,1800,104,5410,197,1790,244,2890,589,2080,1550,304.0000006,840.9999994,142.9999991
2017-05-01 20:00,13200,71,277,647,12400,3620,201,179,339,7640,1750,102,5380,195,1780,241,2990,635,2029.999998,1550.000001,300,848,168.9999981
2017-05-01 21:00,13200,71,272,642,12300,3580,201,177,334,7550,1710,102,5350,197,1770,241,3030,776,2079.999999,1550.000001,300,854,203
2017-05-01 22:00,13100,75,268,642,12300,3560,201,172,339,7460,1680,102,5330,195,1760,247,3170,1040,2069.999999,1550,300,867.9999989,217.000001
2017-05-01 23:00,13100,77,268,636,12300,3560,201,170,339,7370,1640,102,5310,195,1750,241,3470,1140,2070,1550.000001,297,887.9999994,293.9999985
2017-05-02 0:00,13100,79,264,636,12200,3580,201,170,339,7300,1610,102,5310,195,1730,241,3610,1380,2050.000001,1550.000001,297,901.9999994,303.0000007
2017-05-02 1:00,13200,81,264,636,12200,3560,201,166,339,7230,1580,102,5380,192,1710,241,3840,1510,2049.999997,1549.999999,297,908,285
2017-05-02 2:00,13100,81,259,631,12300,3540,204,166,339,7150,1550,102,5450,192,1700,234,4010,1500,2040.000002,1549.999999,297,908,285
2017-05-02 3:00,13100,79,255,625,12300,3510,204,166,339,7100,1520,100,5550,192,1690,244,4030,1420,2009.999996,1550,297,908,261.0000014
2017-05-02 4:00,13200,75,255,625,12400,3470,204,166,334,7030,1490,100,5630,190,1680,237,3990,1350,2050,1560,297,902,249.0000014
2017-05-02 5:00,13200,71,255,620,12500,3440,204,166,334,6990,1470,100,5730,190,1660,234,3960,1290,2010,1549.999999,297,902.0000006,244.9999997
2017-05-02 6:00,13400,67,255,620,12600,3400,204,166,330,6900,1440,100,5860,188,1660,231,3920,1220,2030,1550.000002,297,888.0000006,240.9999986
2017-05-02 7:00,13400,61,251,615,12800,3350,204,164,326,6860,1400,100,6000,190,1650,234,3870,1190,1989.999998,1849.999992,361.9999984,881.0000006,240.999999
2017-05-02 8:00,13400,58,251,615,12900,3330,207,162,326,6840,1380,99,6180,195,1640,237,3840,1150,2289.999973,1849.999998,367,874,241.0000004
2017-05-02 9:00,13400,56,247,615,13100,3300,207,162,326,6790,1360,99,6320,228,1610,231,3810,1140,2369.999997,1860.000001,367,868,237.0000014
2017-05-02 10:00,13400,58,242,615,13100,3230,207,162,323,6730,1320,99,6410,256,1600,231,3790,1130,2400.000002,1850.000001,367,854.0000006,232.9999989
2017-05-02 11:00,13400,59,242,615,13200,3210,207,161,323,6730,1310,99,6449,254,1590,231,3780,1110,2400.000004,1859.999998,367,848.0000006,240.9999993
2017-05-02 12:00,13400,69,242,609,13300,3160,207,159,323,6730,1280,97,6490,249,1580,228,3750,1100,2380,1860.000001,366.9999976,834.0000006,236.9999996
2017-05-02 13:00,13400,71,242,604,13300,3130,211,159,319,6750,1250,97,6450,252,1570,234,3740,1100,2410.000003,1849.999999,427,828.0000005,241
2017-05-02 14:00,13400,71,242,604,13300,3110,214,161,315,6770,1240,97,6420,261,1570,225,3690,1100,2450,1850.000001,427,828,233.0000004
2017-05-02 15:00,13200,69,238,604,13300,3090,211,159,315,6860,1220,95,6390,284,1560,225,3740,1100,2440.000001,1849.999999,427,815.0000006,240.9999993
2017-05-02 16:00,13400,67,234,604,13200,3090,207,159,315,6900,1200,95,6360,297,1550,228,3790,1100,2440.000001,1850.000002,427,808.0000005,233.0000007
2017-05-02 17:00,13500,63,234,604,13100,3090,204,159,315,7010,1180,95,6310,292,1540,219,3880,1100,2410,1850.000001,427,796.0000005,232.9999996
2017-05-02 18:00,13500,63,230,604,13000,3110,204,159,311,7100,1170,95,6310,282,1530,215,3970,1100,2409.999997,1850,427,789,245
2017-05-02 19:00,13500,61,230,599,12900,3090,204,157,311,7210,1150,93,6290,269,1530,215,3990,1070,2449.999997,1850,427,777,237
2017-05-02 20:00,13500,63,230,594,12800,3080,204,155,315,7300,1140,93,6290,259,1520,215,3990,1060,2450.000001,1840.000001,427,770,233.0000007
2017-05-02 21:00,13500,61,227,594,12700,3080,204,152,315,7370,1130,93,6260,252,1520,212,3990,1040,2409.999998,1879.999999,427,764,233
2017-05-02 22:00,13600,61,227,594,12700,3040,204,150,315,7410,1110,93,6230,247,1510,219,3990,1040,2409.999999,1840.000002,427,758,225
2017-05-02 23:00,13700,63,227,589,12600,3030,204,150,311,7410,1100,91,6230,240,1500,209,3990,1030,2460.000002,1860,427,758.0000005,225
2017-05-03 0:00,13800,67,223,589,12500,3010,207,148,311,7410,1080,90,6240,235,1490,209,3990,1020,2439.999996,1850.000001,427,745.0000006,224.9999993
2017-05-03 1:00,13900,69,223,589,12400,2980,207,148,311,7410,1070,90,6290,228,1480,206,3970,1020,2409.999996,1850,427,745,217.0000007
2017-05-03 2:00,13900,71,219,584,12300,2950,211,148,311,7390,1050,88,6310,223,1470,206,3960,1000,2450.000003,1830,427,739,217
2017-05-03 3:00,13900,69,219,584,12200,2930,211,148,315,7350,1040,88,6310,221,1460,206,3950,986,2450,1830.000001,427,733,217.0000007
2017-05-03 4:00,13900,65,215,579,12100,2910,211,148,315,7300,1030,86,6310,216,1450,204,3940,986,2420.000001,1849.999999,427,727.0000005,217
2017-05-03 5:00,13900,59,215,579,12000,2900,211,148,315,7280,1010,86,6310,214,1450,206,3920,978,2400.000001,1850,427,727,225.0000006
2017-05-03 6:00,13900,56,211,574,11900,2860,211,148,311,7230,1010,84,6280,212,1440,204,3910,962,2410.000003,1840,427,721.0000005,210
2017-05-03 7:00,13800,51,211,574,11800,2860,211,148,315,7210,993,84,6260,207,1420,201,3900,954,2420.000002,1840,427,715.0000005,210
2017-05-03 8:00,13800,49,207,569,11700,2850,211,147,311,7190,979,83,6230,205,1420,201,3880,938,2410.000002,1820.000052,467,721.0000005,203.0000006
2017-05-03 9:00,13800,51,204,564,11600,2820,207,147,311,7170,972,81,6190,203,1410,198,3870,930,2450.00002,1140.000002,467,715,203.0000006
2017-05-03 10:00,13900,49,204,564,11600,2800,207,145,311,7170,965,81,6160,201,1400,198,3870,930,1760.000005,824.0000006,467,715,196.0000006
2017-05-03 11:00,13800,52,200,569,11600,2770,204,145,307,7170,951,81,6110,201,1390,195,3840,907,1520.000017,823.9999994,467,703.0000005,202.9999994
2017-05-03 12:00,13700,67,197,564,11500,2750,201,145,307,7170,937,80,6080,199,1380,195,3820,899,1420,824,467,703,196
2017-05-03 13:00,13500,69,197,559,11500,2710,201,145,307,7150,923,80,6070,197,1370,195,3790,891,1430,824.0000006,467,696.9999995,196.0000006
2017-05-03 14:00,13600,63,193,554,11500,2710,198,145,303,7150,909,78,6020,195,1360,198,3780,876,1420.000001,824,467,697,189
2017-05-03 15:00,13400,65,190,554,11500,2690,198,145,307,7120,895,78,6000,192,1350,192,3750,861,1409.999999,823.9999994,467,691,181.9999994
2017-05-03 16:00,13000,63,190,554,11500,2660,196,145,303,7100,882,78,5970,190,1340,189,3740,854,1410,824,467,685,181.9999994
2017-05-03 17:00,12900,59,183,549,11600,2610,196,145,303,7080,869,76,5940,188,1340,187,3660,839,1410,824,467,680.0000005,182
2017-05-03 18:00,12800,61,183,544,11600,2600,196,145,303,7030,862,76,5890,188,1320,187,3450,825,1410.000002,824,467,680,176
2017-05-03 19:00,12500,59,183,544,11600,2580,196,145,299,7010,855,74,5880,186,1310,187,3190,818,1420,823.9999994,467,674,176
2017-05-03 20:00,12500,58,183,539,11600,2570,196,145,303,6970,842,74,5840,186,1300,184,2950,804,1419.999999,824,467,668.0000006,176
2017-05-03 21:00,12300,56,183,534,11600,2550,196,142,303,6950,829,74,5830,184,1290,184,2770,797,1410.000001,824,467,668,175.9999994
2017-05-03 22:00,12300,58,183,534,11600,2550,196,140,303,6900,823,73,5780,182,1280,184,2680,790,1409.999999,824,467,668.0000006,169.0000006
2017-05-03 23:00,12300,61,183,534,11600,2550,196,138,303,6880,816,73,5730,182,1270,181,2610,776,1409.999999,824,467,662,168.9999994
2017-05-04 0:00,12100,63,183,529,11600,2550,196,138,299,6860,804,71,5670,180,1260,181,2590,769,1420.000001,831,461,662,169.0000006
2017-05-04 1:00,12100,65,183,529,11600,2550,196,138,299,6840,797,71,5560,180,1260,178,2560,769,1400.000002,824,467,657,162.9999994
2017-05-04 2:00,12100,67,183,529,11600,2550,196,138,296,6750,785,69,5420,178,1250,178,2540,756,1410,824,467,657,163.0000006
2017-05-04 3:00,12000,65,179,524,11500,2540,196,138,296,6730,778,69,5240,178,1240,178,2530,742,1410.000001,824,467,651,160.0000003
2017-05-04 4:00,12000,63,179,524,11500,2520,193,138,292,6680,772,68,5040,176,1230,176,2520,736,1410.000001,824,467,651,160.0000003
2017-05-04 5:00,12200,58,179,524,11500,2510,193,138,292,6640,760,68,4890,174,1220,176,2500,729,1419.999999,824.0000007,467,645,154.0000003
2017-05-04 6:00,12200,52,179,519,11400,2490,193,138,292,6600,754,66,4740,172,1200,176,2490,723,1409.999999,823.9999993,467,645,157.0000003
2017-05-04 7:00,12200,51,179,519,11400,2490,193,138,292,6560,747,66,4630,172,1190,173,2480,723,1400,824.0000007,467,640,157
2017-05-04 8:00,12200,47,179,515,11300,2480,193,138,292,6530,741,66,4550,170,1190,173,2460,710,1400.000002,824,422.0000036,645.0000005,154
2017-05-04 9:00,12200,47,179,510,11300,2450,193,138,288,6490,735,65,4480,169,1180,170,2450,710,1350.000006,448.0000031,422,640.0000005,151.0000003
2017-05-04 10:00,12000,47,176,510,11300,2420,193,135,284,6450,723,63,4440,167,1170,173,2450,703,1250.000017,442,422,640,151
2017-05-04 11:00,12100,52,176,515,11200,2430,193,135,284,6360,717,63,4410,167,1160,170,2440,697,980.000005,441.9999995,422,634,148
2017-05-04 12:00,11800,61,176,515,11200,2430,190,135,284,6280,711,63,4400,165,1150,168,2420,684,957,442,422,634,147.9999995
2017-05-04 13:00,11800,67,173,515,11200,2370,190,135,288,6170,706,62,4350,163,1150,168,2410,684,957,442,422,634,143
2017-05-04 14:00,11800,65,173,510,11100,2390,190,135,284,6050,694,62,4320,163,1140,165,2390,678,956.9999993,436.9999995,422,628.0000006,143
2017-05-04 15:00,11800,61,173,510,11100,2400,190,135,284,5900,694,60,4310,161,1130,165,2380,672,956.9999993,442,422,628.0000005,143
2017-05-04 16:00,11900,59,173,510,11100,2400,190,137,284,5780,682,60,4280,161,1120,165,2370,666,950,442,422,628,138.0000005
2017-05-04 17:00,11900,61,173,505,11000,2400,190,138,284,5640,676,60,4250,161,1110,163,2350,659,950.0000008,442,422,628,138
2017-05-04 18:00,12000,59,173,500,11000,2390,190,138,281,5540,671,59,4230,161,1110,163,2330,647,950,442,422,628,138
2017-05-04 19:00,11900,58,169,495,11000,2390,190,138,281,5440,665,60,4230,161,1100,163,2270,647,956.9999986,447.9999994,422,633.9999994,138
2017-05-04 20:00,12000,58,169,495,10900,2370,190,137,281,5360,659,60,4230,163,1100,163,2180,647,972.9999992,442,422,639.9999994,138.0000005
2017-05-04 21:00,12000,58,166,491,10900,2370,190,137,281,5340,659,63,4240,165,1100,160,2110,678,972.9999993,442,422,650.9999994,138
2017-05-04 22:00,12000,58,166,491,10900,2370,193,137,284,5280,665,65,4240,169,1100,163,2120,729,987.9999986,442.0000006,422,661.9999995,143
2017-05-04 23:00,12000,63,166,491,10900,2370,196,138,292,5280,665,66,4240,172,1110,173,2130,790,988,447.9999994,422,673.9999989,154
2017-05-05 0:00,12000,65,173,500,11000,2400,201,155,299,5260,665,68,4250,174,1110,170,2170,884,988,447.9999994,422,690.9999989,156.9999997
2017-05-05 1:00,11900,71,179,510,11000,2450,204,183,303,5260,665,71,4250,178,1110,176,2260,994,996,448,422,714.9999989,168.9999993
2017-05-05 2:00,11900,71,183,544,11000,2460,207,191,311,5260,665,74,4280,180,1110,181,2410,1100,1009.999999,448,421.9999995,751.9999982,181.9999994
2017-05-05 3:00,11800,69,190,584,11000,2460,211,200,330,5280,665,80,4250,186,1110,187,2610,1300,1019.999998,448,427,788.9999982,195.9999993
2017-05-05 4:00,11900,67,197,599,11000,2480,217,234,351,5320,665,88,4280,197,1130,198,2860,1500,1049.999999,448,432,840.9999975,224.9999985
2017-05-05 5:00,12100,69,211,604,11100,2510,224,276,380,5380,676,102,4300,205,1140,212,3150,1810,1079.999997,452.9999994,432,914.9999961,260.9999985
2017-05-05 6:00,12300,71,227,615,11100,2520,233,332,415,5460,688,125,4350,225,1150,228,3650,2340,1169.999996,463.9999994,437,1029.999993,302.9999967
2017-05-05 7:00,12600,71,255,664,11100,2550,243,403,469,5660,706,172,4500,264,1180,254,4620,3540,1289.999991,479.9999994,437,1199.999989,371.9999957
2017-05-05 8:00,13700,81,300,746,11300,2580,264,478,561,5970,741,275,4770,355,1260,340,6110,4990,1409.999997,571.9999675,437,1479.999985,510.9999897
2017-05-05 9:00,16400,120,405,853,11300,2660,309,604,695,6170,810,473,5190,550,1380,577,7920,5700,1430.000001,1109.99996,436.9999715,1789.999987,713.9999909
2017-05-05 10:00,17900,281,532,1010,11400,2740,386,732,877,6320,889,791,5860,872,1500,805,9040,5760,1939.999952,1250,740,2059.999987,918.9999887
2017-05-05 11:00,16800,627,705,1280,11500,2830,472,876,1260,6490,986,1400,6820,1500,1580,1000,9670,6060,2450.000001,1250.000001,740.0000006,2319.999991,1010.000002
2017-05-05 12:00,16300,816,914,1850,11700,2830,583,1060,1810,8030,1050,2170,8480,1920,1750,1220,10300,6460,2409.999999,1589.999954,944.9999961,2370,1029.999996
2017-05-05 13:00,16500,963,1260,2900,11900,2880,636,1320,2560,8390,1070,2800,11000,2190,1980,1330,10900,6630,2619.999969,2209.999999,951.9999967,2350.000004,937.0000016
2017-05-05 14:00,16900,999,2010,4080,12200,2930,630,1590,3170,9830,1110,3220,13900,2430,2260,1430,11400,6580,3499.999993,2190.000001,945.0000014,2260.000005,937.0000034
2017-05-05 15:00,17000,1010,2670,5220,12400,3010,594,1840,3700,11100,1180,3430,16200,2590,2580,1500,11700,6410,3480.000005,2189.999999,939,2140.000005,901.999995
