Row Labels,Count of flow,,Datetime,L Falls,POR
barton,2205,,1999-05-01 0:00,7590,6255
bloomington,2954,,1999-05-01 1:00,7590,6200
conoco,2953,,1999-05-01 2:00,7590,6150
goose,2953,,1999-05-01 3:00,7590,6100
hanc,2953,,1999-05-01 4:00,7545,6085
lfalls,2953,,1999-05-01 5:00,7475,6050
luke,2953,,1999-05-01 6:00,7400,6015
mon_jug,2952,,1999-05-01 7:00,7400,6000
NA,3,,1999-05-01 8:00,7377.5,6000
nbp_cumb,2953,,1999-05-01 9:00,7332.5,6000
opequan,2785,,1999-05-01 10:00,7332.5,6000
paw,2953,,1999-05-01 11:00,7242.5,6030
por,2428,,1999-05-01 12:00,7220,6000
seneca,2953,,1999-05-01 13:00,7220,6000
shen_mill,2953,,1999-05-01 14:00,7152.5,6000
Grand Total,39904,,1999-05-01 15:00,7110,6000
,,,1999-05-01 16:00,7050,5985
,,,1999-05-01 17:00,7027.5,5970
,,,1999-05-01 18:00,6960,5915
,,,1999-05-01 19:00,6960,5885
,,,1999-05-01 20:00,6937.5,5815
,,,1999-05-01 21:00,6870,5785
,,,1999-05-01 22:00,6870,5740
,,,1999-05-01 23:00,6870,5685
,,,1999-05-02 0:00,6870,5670
,,,1999-05-02 1:00,6780,5670
,,,1999-05-02 2:00,6780,5640
,,,1999-05-02 3:00,6712.5,5620
,,,1999-05-02 4:00,6690,5600
,,,1999-05-02 5:00,6690,5585
,,,1999-05-02 6:00,6690,5570
,,,1999-05-02 7:00,6650,5570
,,,1999-05-02 8:00,6607.5,5570
,,,1999-05-02 9:00,6610,5570
,,,1999-05-02 10:00,6542.5,5570
,,,1999-05-02 11:00,6520,5570
,,,1999-05-02 12:00,6500,5555
,,,1999-05-02 13:00,6440,5540
,,,1999-05-02 14:00,6372.5,5540
,,,1999-05-02 15:00,6350,5525
,,,1999-05-02 16:00,6350,5510
,,,1999-05-02 17:00,6270,5525
,,,1999-05-02 18:00,6270,5540
,,,1999-05-02 19:00,6270,5540
,,,1999-05-02 20:00,6270,5540
,,,1999-05-02 21:00,6270,5510
,,,1999-05-02 22:00,6270,5490
,,,1999-05-02 23:00,6230,5470
,,,1999-05-03 0:00,6190,5425
,,,1999-05-03 1:00,6190,5395
,,,1999-05-03 2:00,6100,5360
,,,1999-05-03 3:00,6080,5340
,,,1999-05-03 4:00,6060,5295
,,,1999-05-03 5:00,6100,5265
,,,1999-05-03 6:00,6060,5250
,,,1999-05-03 7:00,6060,5195
,,,1999-05-03 8:00,6060,5165
,,,1999-05-03 9:00,6020,5150
,,,1999-05-03 10:00,6020,5150
,,,1999-05-03 11:00,6040,5135
,,,1999-05-03 12:00,6020,5120
,,,1999-05-03 13:00,6020,5120
,,,1999-05-03 14:00,6020,5120
,,,1999-05-03 15:00,6020,5105
,,,1999-05-03 16:00,6020,5090
,,,1999-05-03 17:00,5960,5090
,,,1999-05-03 18:00,6020,5090
,,,1999-05-03 19:00,6020,5090
,,,1999-05-03 20:00,5940,5090
,,,1999-05-03 21:00,5880,5090
,,,1999-05-03 22:00,5860,5090
,,,1999-05-03 23:00,5860,5105
,,,1999-05-04 0:00,5860,5150
,,,1999-05-04 1:00,5840,5150
,,,1999-05-04 2:00,5780,5150
,,,1999-05-04 3:00,5760,5165
,,,1999-05-04 4:00,5760,5150
,,,1999-05-04 5:00,5760,5150
,,,1999-05-04 6:00,5700,5150
,,,1999-05-04 7:00,5680,5150
,,,1999-05-04 8:00,5700,5150
,,,1999-05-04 9:00,5700,5120
,,,1999-05-04 10:00,5680,5120
,,,1999-05-04 11:00,5700,5120
,,,1999-05-04 12:00,5700,5120
,,,1999-05-04 13:00,5700,5120
,,,1999-05-04 14:00,5700,5090
,,,1999-05-04 15:00,5700,5060
,,,1999-05-04 16:00,5640,5030
,,,1999-05-04 17:00,5580,5000
,,,1999-05-04 18:00,5540,4985
,,,1999-05-04 19:00,5540,4955
,,,1999-05-04 20:00,5540,4910
,,,1999-05-04 21:00,5540,4880
,,,1999-05-04 22:00,5540,4850
,,,1999-05-04 23:00,5540,4850
,,,1999-05-05 0:00,5540,4865
,,,1999-05-05 1:00,5540,4880
,,,1999-05-05 2:00,5540,4910
,,,1999-05-05 3:00,5540,4910
,,,1999-05-05 4:00,5540,4940
,,,1999-05-05 5:00,5540,4940
,,,1999-05-05 6:00,5540,4940
,,,1999-05-05 7:00,5540,4925
,,,1999-05-05 8:00,5540,4910
,,,1999-05-05 9:00,5540,4910
,,,1999-05-05 10:00,5487.5,4910
,,,1999-05-05 11:00,5470,4910
,,,1999-05-05 12:00,5450,4910
,,,1999-05-05 13:00,5390,4910
,,,1999-05-05 14:00,5390,4880
,,,1999-05-05 15:00,5330,4865
,,,1999-05-05 16:00,5310,4835
,,,1999-05-05 17:00,5275,4805
,,,1999-05-05 18:00,5240,4790
,,,1999-05-05 19:00,5297.5,4760
,,,1999-05-05 20:00,5470,4730
,,,1999-05-05 21:00,5470,4715
,,,1999-05-05 22:00,5470,4685
,,,1999-05-05 23:00,5277.5,4670
,,,1999-05-06 0:00,5160,4640
,,,1999-05-06 1:00,5160,4610
,,,1999-05-06 2:00,5180,4580
,,,1999-05-06 3:00,5240,4565
,,,1999-05-06 4:00,5352.5,4550
,,,1999-05-06 5:00,5390,4520
,,,1999-05-06 6:00,5390,4520
,,,1999-05-06 7:00,5350,4520
,,,1999-05-06 8:00,5310,4490
,,,1999-05-06 9:00,5310,4490
,,,1999-05-06 10:00,5240,4490
,,,1999-05-06 11:00,5240,4490
,,,1999-05-06 12:00,5220,4490
,,,1999-05-06 13:00,5160,4490
,,,1999-05-06 14:00,5160,4520
,,,1999-05-06 15:00,5107.5,4505
,,,1999-05-06 16:00,5090,4490
,,,1999-05-06 17:00,5090,4490
,,,1999-05-06 18:00,5063.333333,4490
,,,1999-05-06 19:00,4920,4460
,,,1999-05-06 20:00,4860,4430
,,,1999-05-06 21:00,4790,4430
,,,1999-05-06 22:00,4790,4430
,,,1999-05-06 23:00,4790,4430
,,,1999-05-07 0:00,4790,4415
,,,1999-05-07 1:00,4790,4400
,,,1999-05-07 2:00,4790,4400
,,,1999-05-07 3:00,4790,4370
,,,1999-05-07 4:00,4790,4370
,,,1999-05-07 5:00,4860,4340
,,,1999-05-07 6:00,4860,4340
,,,1999-05-07 7:00,4860,4310
,,,1999-05-07 8:00,4860,4310
,,,1999-05-07 9:00,4860,4310
,,,1999-05-07 10:00,4860,4310
,,,1999-05-07 11:00,4860,4295
,,,1999-05-07 12:00,4860,4280
,,,1999-05-07 13:00,4860,4280
,,,1999-05-07 14:00,4860,4280
,,,1999-05-07 15:00,4842.5,4280
,,,1999-05-07 16:00,4790,4260
,,,1999-05-07 17:00,4790,4260
,,,1999-05-07 18:00,4790,4260
,,,1999-05-07 19:00,4762,4260
,,,1999-05-07 20:00,4650,4260
,,,1999-05-07 21:00,4720,4260
,,,1999-05-07 22:00,4842.5,4295
,,,1999-05-07 23:00,5012.5,4310
,,,1999-05-08 0:00,5220,4310
,,,1999-05-08 1:00,5410,4325
,,,1999-05-08 2:00,5620,4340
,,,1999-05-08 3:00,5760,4385
,,,1999-05-08 4:00,5920,4400
,,,1999-05-08 5:00,6000,4385
,,,1999-05-08 6:00,6020,4370
,,,1999-05-08 7:00,5900,4385
,,,1999-05-08 8:00,5900,4400
,,,1999-05-08 9:00,5900,4430
,,,1999-05-08 10:00,5900,4430
,,,1999-05-08 11:00,5800,4460
,,,1999-05-08 12:00,5780,4490
,,,1999-05-08 13:00,5780,4490
,,,1999-05-08 14:00,5740,4505
,,,1999-05-08 15:00,5700,4520
,,,1999-05-08 16:00,5700,4520
,,,1999-05-08 17:00,5700,4550
,,,1999-05-08 18:00,5700,4565
,,,1999-05-08 19:00,5652,4625
,,,1999-05-08 20:00,5620,4730
,,,1999-05-08 21:00,5620,4880
,,,1999-05-08 22:00,5620,5075
,,,1999-05-08 23:00,5620,5425
,,,1999-05-09 0:00,5600,5915
,,,1999-05-09 1:00,5560,6440
,,,1999-05-09 2:00,5540,6990
,,,1999-05-09 3:00,5540,7485
,,,1999-05-09 4:00,5540,7960
,,,1999-05-09 5:00,5560,8355
,,,1999-05-09 6:00,5542.5,8705
,,,1999-05-09 7:00,5560,8955
,,,1999-05-09 8:00,5502.5,9150
,,,1999-05-09 9:00,5522.5,9310
,,,1999-05-09 10:00,5540,9410
,,,1999-05-09 11:00,5580,9490
,,,1999-05-09 12:00,5580,9510
,,,1999-05-09 13:00,5680,9530
,,,1999-05-09 14:00,5740,9510
,,,1999-05-09 15:00,5860,9510
,,,1999-05-09 16:00,6082.5,9470
,,,1999-05-09 17:00,6395,9410
,,,1999-05-09 18:00,6780,9330
,,,1999-05-09 19:00,7342,9230
,,,1999-05-09 20:00,7867.5,9110
,,,1999-05-09 21:00,8392.5,8995
,,,1999-05-09 22:00,8890,8880
,,,1999-05-09 23:00,9292.5,8780
,,,1999-05-10 0:00,9705,8700
,,,1999-05-10 1:00,10007.5,8610
,,,1999-05-10 2:00,10225,8510
,,,1999-05-10 3:00,10425,8450
,,,1999-05-10 4:00,10550,8420
,,,1999-05-10 5:00,10625,8360
,,,1999-05-10 6:00,10650,8320
,,,1999-05-10 7:00,10675,8260
,,,1999-05-10 8:00,10700,8230
,,,1999-05-10 9:00,10650,8210
,,,1999-05-10 10:00,10575,8170
,,,1999-05-10 11:00,10500,8130
,,,1999-05-10 12:00,10400,8070
,,,1999-05-10 13:00,10300,8000
,,,1999-05-10 14:00,10200,7905
,,,1999-05-10 15:00,10035,7810
,,,1999-05-10 16:00,9887.5,7755
,,,1999-05-10 17:00,9785,7680
,,,1999-05-10 18:00,9686.666667,7610
,,,1999-05-10 19:00,9550,7540
,,,1999-05-10 20:00,9475,7430
,,,1999-05-10 21:00,9395,7360
,,,1999-05-10 22:00,9340,7275
,,,1999-05-10 23:00,9240,7185
,,,1999-05-11 0:00,9190,7080
,,,1999-05-11 1:00,9115,6995
,,,1999-05-11 2:00,9040,6925
,,,1999-05-11 3:00,8940,6835
,,,1999-05-11 4:00,8840,6765
,,,1999-05-11 5:00,8790,6730
,,,1999-05-11 6:00,8715,6710
,,,1999-05-11 7:00,8640,6710
,,,1999-05-11 8:00,8540,6750
,,,1999-05-11 9:00,8440,6750
,,,1999-05-11 10:00,8365,6780
,,,1999-05-11 11:00,8272.5,6780
,,,1999-05-11 12:00,8150,6780
,,,1999-05-11 13:00,8060,6780
,,,1999-05-11 14:00,7915,6780
,,,1999-05-11 15:00,7797.5,6780
,,,1999-05-11 16:00,7590,6765
,,,1999-05-11 17:00,7450,6750
,,,1999-05-11 18:00,7370,6750
,,,1999-05-11 19:00,7328,6710
,,,1999-05-11 20:00,7400,6680
,,,1999-05-11 21:00,7377.5,6665
,,,1999-05-11 22:00,7310,6630
,,,1999-05-11 23:00,7265,6580
,,,1999-05-12 0:00,7220,6560
,,,1999-05-12 1:00,7152.5,6540
,,,1999-05-12 2:00,7175,6510
,,,1999-05-12 3:00,7130,6490
,,,1999-05-12 4:00,7130,6455
,,,1999-05-12 5:00,7130,6425
,,,1999-05-12 6:00,7247.5,6410
,,,1999-05-12 7:00,7130,6370
,,,1999-05-12 8:00,7050,6340
,,,1999-05-12 9:00,7050,6340
,,,1999-05-12 10:00,7050,6285
,,,1999-05-12 11:00,7050,6270
,,,1999-05-12 12:00,7005,6255
,,,1999-05-12 13:00,6960,6220
,,,1999-05-12 14:00,6960,6150
,,,1999-05-12 15:00,6960,6130
,,,1999-05-12 16:00,6870,6085
,,,1999-05-12 17:00,6870,6015
,,,1999-05-12 18:00,6810,5950
,,,1999-05-12 19:00,6780,5900
,,,1999-05-12 20:00,6712.5,5870
,,,1999-05-12 21:00,6690,5850
,,,1999-05-12 22:00,6650,5815
,,,1999-05-12 23:00,6610,5785
,,,1999-05-13 0:00,6610,5755
,,,1999-05-13 1:00,6610,5720
,,,1999-05-13 2:00,6520,5685
,,,1999-05-13 3:00,6520,5670
,,,1999-05-13 4:00,6500,5670
,,,1999-05-13 5:00,6460,5640
,,,1999-05-13 6:00,6440,5600
,,,1999-05-13 7:00,6417.5,5600
,,,1999-05-13 8:00,6350,5570
,,,1999-05-13 9:00,6330,5555
,,,1999-05-13 10:00,6270,5540
,,,1999-05-13 11:00,6270,5525
,,,1999-05-13 12:00,6190,5510
,,,1999-05-13 13:00,6145,5510
,,,1999-05-13 14:00,6100,5525
,,,1999-05-13 15:00,6100,5555
,,,1999-05-13 16:00,6040,5620
,,,1999-05-13 17:00,6020,5685
,,,1999-05-13 18:00,6020,5785
,,,1999-05-13 19:00,5940,5815
,,,1999-05-13 20:00,5920,5870
,,,1999-05-13 21:00,5880,5900
,,,1999-05-13 22:00,5880,5930
,,,1999-05-13 23:00,5860,5950
,,,1999-05-14 0:00,5800,5950
,,,1999-05-14 1:00,5760,5970
,,,1999-05-14 2:00,5700,5930
,,,1999-05-14 3:00,5700,5930
,,,1999-05-14 4:00,5680,5915
,,,1999-05-14 5:00,5700,5885
,,,1999-05-14 6:00,5680,5870
,,,1999-05-14 7:00,5700,5815
,,,1999-05-14 8:00,5680,5785
,,,1999-05-14 9:00,5700,5755
,,,1999-05-14 10:00,5740,5705
,,,1999-05-14 11:00,5760,5655
,,,1999-05-14 12:00,5780,5620
,,,1999-05-14 13:00,5800,5555
,,,1999-05-14 14:00,5840,5510
,,,1999-05-14 15:00,5860,5470
,,,1999-05-14 16:00,5940,5440
,,,1999-05-14 17:00,5940,5410
,,,1999-05-14 18:00,5993.333333,5380
,,,1999-05-14 19:00,6020,5340
,,,1999-05-14 20:00,6020,5325
,,,1999-05-14 21:00,6020,5310
,,,1999-05-14 22:00,6020,5280
,,,1999-05-14 23:00,6020,5230
,,,1999-05-15 0:00,6020,5210
,,,1999-05-15 1:00,6020,5180
,,,1999-05-15 2:00,6000,5150
,,,1999-05-15 3:00,5940,5105
,,,1999-05-15 4:00,5900,5075
,,,1999-05-15 5:00,5840,5030
,,,1999-05-15 6:00,5800,5000
,,,1999-05-15 7:00,5780,4985
,,,1999-05-15 8:00,5720,4970
,,,1999-05-15 9:00,5640,4940
,,,1999-05-15 10:00,5580,4910
,,,1999-05-15 11:00,5522.5,4880
,,,1999-05-15 12:00,5525,4850
,,,1999-05-15 13:00,5470,4805
,,,1999-05-15 14:00,5390,4790
,,,1999-05-15 15:00,5350,4760
,,,1999-05-15 16:00,5310,4730
,,,1999-05-15 17:00,5240,4730
,,,1999-05-15 18:00,5240,4730
,,,1999-05-15 19:00,5240,4730
,,,1999-05-15 20:00,5240,4730
,,,1999-05-15 21:00,5240,4730
,,,1999-05-15 22:00,5200,4730
,,,1999-05-15 23:00,5160,4700
,,,1999-05-16 0:00,5160,4685
,,,1999-05-16 1:00,5107.5,4670
,,,1999-05-16 2:00,5090,4670
,,,1999-05-16 3:00,5070,4655
,,,1999-05-16 4:00,5010,4625
,,,1999-05-16 5:00,5010,4610
,,,1999-05-16 6:00,4992.5,4580
,,,1999-05-16 7:00,4940,4580
,,,1999-05-16 8:00,4940,4580
,,,1999-05-16 9:00,4900,4580
,,,1999-05-16 10:00,4842.5,4580
,,,1999-05-16 11:00,4825,4580
,,,1999-05-16 12:00,4790,4595
,,,1999-05-16 13:00,4790,4610
,,,1999-05-16 14:00,4720,4610
,,,1999-05-16 15:00,4702.5,4610
,,,1999-05-16 16:00,4650,4610
,,,1999-05-16 17:00,4632.5,4580
,,,1999-05-16 18:00,4603.333333,4580
,,,1999-05-16 19:00,4580,4580
,,,1999-05-16 20:00,4580,4550
,,,1999-05-16 21:00,4580,4550
,,,1999-05-16 22:00,4580,4520
,,,1999-05-16 23:00,4580,4490
,,,1999-05-17 0:00,4580,4460
,,,1999-05-17 1:00,4580,4430
,,,1999-05-17 2:00,4527.5,4430
,,,1999-05-17 3:00,4510,4430
,,,1999-05-17 4:00,4510,4415
,,,1999-05-17 5:00,4510,4400
,,,1999-05-17 6:00,4510,4400
,,,1999-05-17 7:00,4527.5,4415
,,,1999-05-17 8:00,4527.5,4430
,,,1999-05-17 9:00,4580,4445
,,,1999-05-17 10:00,4580,4490
,,,1999-05-17 11:00,4580,4535
,,,1999-05-17 12:00,4545,4580
,,,1999-05-17 13:00,4510,4655
,,,1999-05-17 14:00,4510,4700
,,,1999-05-17 15:00,4492.5,4790
,,,1999-05-17 16:00,4457.5,4865
,,,1999-05-17 17:00,4440,4955
,,,1999-05-17 18:00,4416.666667,5015
,,,1999-05-17 19:00,4398,5075
,,,1999-05-17 20:00,4422.5,5165
,,,1999-05-17 21:00,4422.5,5230
,,,1999-05-17 22:00,4405,5295
,,,1999-05-17 23:00,4387.5,5340
,,,1999-05-18 0:00,4370,5395
,,,1999-05-18 1:00,4370,5425
,,,1999-05-18 2:00,4370,5470
,,,1999-05-18 3:00,4370,5510
,,,1999-05-18 4:00,4387.5,5510
,,,1999-05-18 5:00,4405,5525
,,,1999-05-18 6:00,4405,5540
,,,1999-05-18 7:00,4405,5540
,,,1999-05-18 8:00,4457.5,5540
,,,1999-05-18 9:00,4510,5540
,,,1999-05-18 10:00,4580,5510
,,,1999-05-18 11:00,4650,5470
,,,1999-05-18 12:00,4720,5440
,,,1999-05-18 13:00,4790,5410
,,,1999-05-18 14:00,4807.5,5395
,,,1999-05-18 15:00,4860,5340
,,,1999-05-18 16:00,4920,5295
,,,1999-05-18 17:00,4975,5265
,,,1999-05-18 18:00,5010,5230
,,,1999-05-18 19:00,5090,5180
,,,1999-05-18 20:00,5107.5,5135
,,,1999-05-18 21:00,5180,5090
,,,1999-05-18 22:00,5240,5045
,,,1999-05-18 23:00,5240,5000
,,,1999-05-19 0:00,5275,4985
,,,1999-05-19 1:00,5310,4970
,,,1999-05-19 2:00,5310,4970
,,,1999-05-19 3:00,5310,4985
,,,1999-05-19 4:00,5330,5000
,,,1999-05-19 5:00,5310,5030
,,,1999-05-19 6:00,5200,5060
,,,1999-05-19 7:00,5292.5,5060
,,,1999-05-19 8:00,5182.5,5030
,,,1999-05-19 9:00,5087.5,5030
,,,1999-05-19 10:00,5240,5030
,,,1999-05-19 11:00,5220,5030
,,,1999-05-19 12:00,5217.5,5015
,,,1999-05-19 13:00,5217.5,5030
,,,1999-05-19 14:00,5180,5015
,,,1999-05-19 15:00,5160,5000
,,,1999-05-19 16:00,5125,4970
,,,1999-05-19 17:00,5090,4955
,,,1999-05-19 18:00,5036.666667,4925
,,,1999-05-19 19:00,4954,4910
,,,1999-05-19 20:00,4880,4895
,,,1999-05-19 21:00,4860,4880
,,,1999-05-19 22:00,4860,4850
,,,1999-05-19 23:00,4860,4805
,,,1999-05-20 0:00,4807.5,4775
,,,1999-05-20 1:00,4790,4715
,,,1999-05-20 2:00,4790,4685
,,,1999-05-20 3:00,4702.5,4670
,,,1999-05-20 4:00,4545,4625
,,,1999-05-20 5:00,4580,4610
,,,1999-05-20 6:00,4650,4580
,,,1999-05-20 7:00,4696.666667,4550
,,,1999-05-20 8:00,4685,4520
,,,1999-05-20 9:00,4685,4490
,,,1999-05-20 10:00,4685,4475
,,,1999-05-20 11:00,4720,4445
,,,1999-05-20 12:00,4720,4430
,,,1999-05-20 13:00,4720,4430
,,,1999-05-20 14:00,4650,4400
,,,1999-05-20 15:00,4650,4385
,,,1999-05-20 16:00,4650,4370
,,,1999-05-20 17:00,4580,4370
,,,1999-05-20 18:00,4580,4340
,,,1999-05-20 19:00,4510,4340
,,,1999-05-20 20:00,4440,4340
,,,1999-05-20 21:00,4352.5,4340
,,,1999-05-20 22:00,4212.5,4340
,,,1999-05-20 23:00,4145,4340
,,,1999-05-21 0:00,4100,4325
,,,1999-05-21 1:00,4047.5,4295
,,,1999-05-21 2:00,4030,4260
,,,1999-05-21 3:00,4030,4215
,,,1999-05-21 4:00,3995,4155
,,,1999-05-21 5:00,4145,4125
,,,1999-05-21 6:00,4130,4080
,,,1999-05-21 7:00,4100,4050
,,,1999-05-21 8:00,4100,4020
,,,1999-05-21 9:00,4082.5,4020
,,,1999-05-21 10:00,4100,4020
,,,1999-05-21 11:00,4100,4010
,,,1999-05-21 12:00,4082.5,4020
,,,1999-05-21 13:00,4065,4020
,,,1999-05-21 14:00,4030,4020
,,,1999-05-21 15:00,4030,4020
,,,1999-05-21 16:00,4030,4020
,,,1999-05-21 17:00,4030,4020
,,,1999-05-21 18:00,3960,4020
,,,1999-05-21 19:00,3912,4020
,,,1999-05-21 20:00,3865,4020
,,,1999-05-21 21:00,3830,4020
,,,1999-05-21 22:00,3815,4010
,,,1999-05-21 23:00,3770,3985
,,,1999-05-22 0:00,3770,3955
,,,1999-05-22 1:00,3740,3940
,,,1999-05-22 2:00,3710,3910
,,,1999-05-22 3:00,3710,3895
,,,1999-05-22 4:00,3710,3865
,,,1999-05-22 5:00,3675,3865
,,,1999-05-22 6:00,3640,3850
,,,1999-05-22 7:00,3657.5,3850
,,,1999-05-22 8:00,3640,3850
,,,1999-05-22 9:00,3640,3840
,,,1999-05-22 10:00,3640,3830
,,,1999-05-22 11:00,3640,3840
,,,1999-05-22 12:00,3687.5,3850
,,,1999-05-22 13:00,3640,3850
,,,1999-05-22 14:00,3640,3850
,,,1999-05-22 15:00,3640,3850
,,,1999-05-22 16:00,3690,3850
,,,1999-05-22 17:00,3657.5,3880
,,,1999-05-22 18:00,3710,3865
,,,1999-05-22 19:00,3710,3880
,,,1999-05-22 20:00,3710,3910
,,,1999-05-22 21:00,3710,3910
,,,1999-05-22 22:00,3770,3910
,,,1999-05-22 23:00,3770,3895
,,,1999-05-23 0:00,3815,3880
,,,1999-05-23 1:00,3830,3865
,,,1999-05-23 2:00,3830,3850
,,,1999-05-23 3:00,3865,3850
,,,1999-05-23 4:00,3882.5,3850
,,,1999-05-23 5:00,3912.5,3850
,,,1999-05-23 6:00,3897.5,3840
,,,1999-05-23 7:00,3915,3830
,,,1999-05-23 8:00,3900,3815
,,,1999-05-23 9:00,3945,3800
,,,1999-05-23 10:00,3960,3800
,,,1999-05-23 11:00,3930,3770
,,,1999-05-23 12:00,3900,3755
,,,1999-05-23 13:00,3882.5,3740
,,,1999-05-23 14:00,3847.5,3740
,,,1999-05-23 15:00,3830,3740
,,,1999-05-23 16:00,3830,3770
,,,1999-05-23 17:00,3785,3770
,,,1999-05-23 18:00,3770,3770
,,,1999-05-23 19:00,3770,3770
,,,1999-05-23 20:00,3725,3770
,,,1999-05-23 21:00,3710,3800
,,,1999-05-23 22:00,3710,3800
,,,1999-05-23 23:00,3692.5,3785
,,,1999-05-24 0:00,3640,3770
,,,1999-05-24 1:00,3657.5,3785
,,,1999-05-24 2:00,3915,3800
,,,1999-05-24 3:00,4197.5,3770
,,,1999-05-24 4:00,4300,3785
,,,1999-05-24 5:00,4247.5,3785
,,,1999-05-24 6:00,4265,3800
,,,1999-05-24 7:00,4112.5,3800
,,,1999-05-24 8:00,4150,3815
,,,1999-05-24 9:00,4147.5,3840
,,,1999-05-24 10:00,4177.5,3850
,,,1999-05-24 11:00,4177.5,3850
,,,1999-05-24 12:00,4147.5,3830
,,,1999-05-24 13:00,4197.5,3815
,,,1999-05-24 14:00,4177.5,3800
,,,1999-05-24 15:00,4230,3800
,,,1999-05-24 16:00,4230,3800
,,,1999-05-24 17:00,4247.5,3800
,,,1999-05-24 18:00,4276.666667,3800
,,,1999-05-24 19:00,4300,3800
,,,1999-05-24 20:00,4300,3800
,,,1999-05-24 21:00,4300,3770
,,,1999-05-24 22:00,4265,3770
,,,1999-05-24 23:00,4282.5,3755
,,,1999-05-25 0:00,4247.5,3740
,,,1999-05-25 1:00,4265,3725
,,,1999-05-25 2:00,4230,3710
,,,1999-05-25 3:00,4230,3680
,,,1999-05-25 4:00,4162.5,3670
,,,1999-05-25 5:00,4145,3660
,,,1999-05-25 6:00,4062.5,3645
,,,1999-05-25 7:00,4147.5,3645
,,,1999-05-25 8:00,4145,3615
,,,1999-05-25 9:00,4080,3600
,,,1999-05-25 10:00,4130,3600
,,,1999-05-25 11:00,4100,3615
,,,1999-05-25 12:00,4082.5,3630
,,,1999-05-25 13:00,4100,3645
,,,1999-05-25 14:00,4047.5,3660
,,,1999-05-25 15:00,4030,3670
,,,1999-05-25 16:00,3977.5,3680
,,,1999-05-25 17:00,3945,3710
,,,1999-05-25 18:00,3900,3725
,,,1999-05-25 19:00,3900,3740
,,,1999-05-25 20:00,3865,3755
,,,1999-05-25 21:00,3830,3770
,,,1999-05-25 22:00,3785,3770
,,,1999-05-25 23:00,3770,3800
,,,1999-05-26 0:00,3725,3800
,,,1999-05-26 1:00,3710,3800
,,,1999-05-26 2:00,3657.5,3800
,,,1999-05-26 3:00,3640,3830
,,,1999-05-26 4:00,3672.5,3830
,,,1999-05-26 5:00,3625,3630
,,,1999-05-26 6:00,3612.5,3880
,,,1999-05-26 7:00,3580,3880
,,,1999-05-26 8:00,3505,3895
,,,1999-05-26 9:00,3520,3910
,,,1999-05-26 10:00,3490,3910
,,,1999-05-26 11:00,3550,3895
,,,1999-05-26 12:00,3610,3910
,,,1999-05-26 13:00,3565,3910
,,,1999-05-26 14:00,3535,3895
,,,1999-05-26 15:00,3612.5,3880
,,,1999-05-26 16:00,3535,3850
,,,1999-05-26 17:00,3565,3850
,,,1999-05-26 18:00,3580,3850
,,,1999-05-26 19:00,3592,3850
,,,1999-05-26 20:00,3580,3830
,,,1999-05-26 21:00,3580,3830
,,,1999-05-26 22:00,3580,3830
,,,1999-05-26 23:00,3580,3830
,,,1999-05-27 0:00,3625,3840
,,,1999-05-27 1:00,3640,3850
,,,1999-05-27 2:00,3640,3850
,,,1999-05-27 3:00,3595,3850
,,,1999-05-27 4:00,3565,3850
,,,1999-05-27 5:00,3535,3850
,,,1999-05-27 6:00,3580,3850
,,,1999-05-27 7:00,3595,3850
,,,1999-05-27 8:00,3565,3850
,,,1999-05-27 9:00,3550,3850
,,,1999-05-27 10:00,3595,3865
,,,1999-05-27 11:00,3580,3865
,,,1999-05-27 12:00,3627.5,3865
,,,1999-05-27 13:00,3595,3880
,,,1999-05-27 14:00,3595,3880
,,,1999-05-27 15:00,3580,3880
,,,1999-05-27 16:00,3595,3895
,,,1999-05-27 17:00,3565,3910
,,,1999-05-27 18:00,3540,3910
,,,1999-05-27 19:00,3520,3910
,,,1999-05-27 20:00,3460,3910
,,,1999-05-27 21:00,3445,3910
,,,1999-05-27 22:00,3445,3910
,,,1999-05-27 23:00,3400,3880
,,,1999-05-28 0:00,3400,3880
,,,1999-05-28 1:00,3400,3865
,,,1999-05-28 2:00,3400,3850
,,,1999-05-28 3:00,3385,3850
,,,1999-05-28 4:00,3400,3850
,,,1999-05-28 5:00,3370,3850
,,,1999-05-28 6:00,3370,3840
,,,1999-05-28 7:00,3355,3840
,,,1999-05-28 8:00,3265,3830
,,,1999-05-28 9:00,3220,3815
,,,1999-05-28 10:00,3250,3800
,,,1999-05-28 11:00,3265,3800
,,,1999-05-28 12:00,3280,3770
,,,1999-05-28 13:00,3325,3770
,,,1999-05-28 14:00,3325,3770
,,,1999-05-28 15:00,3295,3770
,,,1999-05-28 16:00,3310,3740
,,,1999-05-28 17:00,3445,3740
,,,1999-05-28 18:00,3460,3710
,,,1999-05-28 19:00,3460,3670
,,,1999-05-28 20:00,3445,3615
,,,1999-05-28 21:00,3400,3545
,,,1999-05-28 22:00,3400,3505
,,,1999-05-28 23:00,3370,3490
,,,1999-05-29 0:00,3340,3520
,,,1999-05-29 1:00,3340,3520
,,,1999-05-29 2:00,3340,3520
,,,1999-05-29 3:00,3325,3520
,,,1999-05-29 4:00,3325,3520
,,,1999-05-29 5:00,3280,3520
,,,1999-05-29 6:00,3280,3520
,,,1999-05-29 7:00,3250,3505
,,,1999-05-29 8:00,3265,3490
,,,1999-05-29 9:00,3250,3475
,,,1999-05-29 10:00,3220,3460
