agency,site,date_time,qual_code,timezone,flow,wuql_code,comments
USGS,barton,2017-08-07,A e,EST,1.3,NA,NA
USGS,barton,2017-08-08,A e,EST,1.4,NA,NA
USGS,barton,2017-08-09,A e,EST,1.9,NA,NA
USGS,barton,2017-08-10,A e,EST,1.6,NA,NA
USGS,barton,2017-08-11,A e,EST,1.4,NA,NA
USGS,barton,2017-08-12,A e,EST,1.3,NA,NA
USGS,barton,2017-08-13,A e,EST,1.2,NA,NA
USGS,barton,2017-08-14,A e,EST,1.2,NA,NA
USGS,barton,2017-08-15,A e,EST,1.1,NA,NA
USGS,barton,2017-08-16,A e,EST,1.1,NA,NA
USGS,barton,2017-08-17,A e,EST,1.1,NA,NA
USGS,barton,2017-08-18,A e,EST,1,NA,NA
USGS,barton,2017-08-19,A e,EST,1,NA,NA
USGS,barton,2017-08-20,A e,EST,1,NA,NA
USGS,barton,2017-08-21,A e,EST,1,NA,NA
USGS,barton,2017-08-22,A e,EST,1,NA,NA
USGS,barton,2017-08-23,A e,EST,1,NA,NA
USGS,barton,2017-08-24,A e,EST,1.4,NA,NA
USGS,barton,2017-08-25,A e,EST,2.4,NA,NA
USGS,barton,2017-08-26,A,EST,4.9,NA,NA
USGS,barton,2017-08-27,A,EST,4.5,NA,NA
USGS,barton,2017-08-28,A e,EST,2.2,NA,NA
USGS,barton,2017-08-29,A e,EST,1.7,NA,NA
USGS,barton,2017-08-30,A e,EST,1.5,NA,NA
USGS,barton,2017-08-31,A e,EST,1.3,NA,NA
USGS,barton,2017-09-01,A e,EST,1.2,NA,NA
USGS,seneca,2017-05-01,A,EST,54,NA,NA
USGS,seneca,2017-05-02,A,EST,52,NA,NA
USGS,seneca,2017-05-03,A,EST,52,NA,NA
USGS,seneca,2017-05-04,A,EST,52,NA,NA
USGS,seneca,2017-05-05,A,EST,51,NA,NA
USGS,seneca,2017-05-06,A,EST,51,NA,NA
USGS,seneca,2017-05-07,A,EST,51,NA,NA
USGS,seneca,2017-05-08,A,EST,191,NA,NA
USGS,seneca,2017-05-09,A,EST,84,NA,NA
USGS,seneca,2017-05-10,A,EST,70,NA,NA
USGS,seneca,2017-05-11,A,EST,63,NA,NA
USGS,seneca,2017-05-12,A,EST,58,NA,NA
USGS,seneca,2017-05-13,A,EST,56,NA,NA
USGS,seneca,2017-05-14,A,EST,53,NA,NA
USGS,seneca,2017-05-15,A,EST,42,NA,NA
USGS,seneca,2017-05-16,A,EST,40,NA,NA
USGS,seneca,2017-05-17,A,EST,40,NA,NA
USGS,seneca,2017-05-18,A,EST,40,NA,NA
USGS,seneca,2017-05-19,A,EST,40,NA,NA
USGS,seneca,2017-05-20,A,EST,37,NA,NA
USGS,seneca,2017-05-21,A,EST,36,NA,NA
USGS,seneca,2017-05-22,A,EST,37,NA,NA
USGS,seneca,2017-05-23,A,EST,65,NA,NA
USGS,seneca,2017-05-24,A,EST,123,NA,NA
USGS,seneca,2017-05-25,A,EST,97,NA,NA
USGS,seneca,2017-05-26,A,EST,53,NA,NA
USGS,seneca,2017-05-27,A,EST,45,NA,NA
USGS,seneca,2017-05-28,A,EST,42,NA,NA
USGS,seneca,2017-05-29,A,EST,40,NA,NA
USGS,seneca,2017-05-30,A,EST,38,NA,NA
USGS,seneca,2017-05-31,A,EST,36,NA,NA
USGS,seneca,2017-06-01,A,EST,34,NA,NA
USGS,seneca,2017-06-02,A,EST,34,NA,NA
USGS,seneca,2017-06-03,A,EST,32,NA,NA
USGS,seneca,2017-06-04,A,EST,31,NA,NA
USGS,seneca,2017-06-05,A,EST,32,NA,NA
USGS,seneca,2017-06-06,A,EST,32,NA,NA
USGS,seneca,2017-06-07,A,EST,30,NA,NA
USGS,seneca,2017-06-08,A,EST,29,NA,NA
USGS,seneca,2017-06-09,A,EST,28,NA,NA
USGS,seneca,2017-06-10,A,EST,27,NA,NA
USGS,seneca,2017-06-11,A,EST,26,NA,NA
USGS,seneca,2017-06-12,A,EST,25,NA,NA
USGS,seneca,2017-06-13,A,EST,26,NA,NA
USGS,seneca,2017-06-14,A,EST,74,NA,NA
USGS,seneca,2017-06-15,A,EST,116,NA,NA
USGS,seneca,2017-06-16,A,EST,43,NA,NA
USGS,seneca,2017-06-17,A,EST,36,NA,NA
USGS,seneca,2017-06-18,A,EST,46,NA,NA
USGS,seneca,2017-06-19,A,EST,33,NA,NA
USGS,seneca,2017-06-20,A,EST,66,NA,NA
USGS,seneca,2017-06-21,A,EST,63,NA,NA
USGS,seneca,2017-06-22,A,EST,42,NA,NA
USGS,seneca,2017-06-23,A,EST,35,NA,NA
USGS,seneca,2017-06-24,A,EST,31,NA,NA
USGS,seneca,2017-06-25,A,EST,28,NA,NA
USGS,seneca,2017-06-26,A,EST,28,NA,NA
USGS,seneca,2017-06-27,A,EST,27,NA,NA
USGS,seneca,2017-06-28,A,EST,34,NA,NA
USGS,seneca,2017-06-29,A,EST,64,NA,NA
USGS,seneca,2017-06-30,A,EST,34,NA,NA
USGS,seneca,2017-07-01,A,EST,29,NA,NA
USGS,seneca,2017-07-02,A,EST,36,NA,NA
USGS,seneca,2017-07-03,A,EST,88,NA,NA
USGS,seneca,2017-07-04,A,EST,37,NA,NA
USGS,seneca,2017-07-05,A,EST,27,NA,NA
USGS,seneca,2017-07-06,A,EST,23,NA,NA
USGS,seneca,2017-07-07,A,EST,20,NA,NA
USGS,seneca,2017-07-08,A,EST,20,NA,NA
USGS,seneca,2017-07-09,A,EST,19,NA,NA
USGS,seneca,2017-07-10,A,EST,18,NA,NA
USGS,seneca,2017-07-11,A,EST,18,NA,NA
USGS,seneca,2017-07-12,A,EST,18,NA,NA
USGS,seneca,2017-07-13,A,EST,20,NA,NA
USGS,seneca,2017-07-14,A,EST,20,NA,NA
USGS,seneca,2017-07-15,A,EST,20,NA,NA
USGS,seneca,2017-07-16,A,EST,50,NA,NA
USGS,seneca,2017-07-17,A,EST,20,NA,NA
USGS,seneca,2017-07-18,A,EST,17,NA,NA
USGS,seneca,2017-07-19,A,EST,16,NA,NA
USGS,seneca,2017-07-20,A,EST,15,NA,NA
USGS,seneca,2017-07-21,A,EST,16,NA,NA
USGS,seneca,2017-07-22,A,EST,18,NA,NA
USGS,seneca,2017-07-23,A,EST,17,NA,NA
USGS,seneca,2017-07-24,A,EST,15,NA,NA
USGS,seneca,2017-07-25,A,EST,16,NA,NA
USGS,seneca,2017-07-26,A,EST,36,NA,NA
USGS,seneca,2017-07-27,A,EST,21,NA,NA
USGS,seneca,2017-07-28,A,EST,18,NA,NA
USGS,seneca,2017-07-29,A,EST,20,NA,NA
USGS,seneca,2017-07-30,A,EST,19,NA,NA
USGS,seneca,2017-07-31,A,EST,18,NA,NA
USGS,seneca,2017-08-01,A,EST,17,NA,NA
USGS,seneca,2017-08-02,A,EST,16,NA,NA
USGS,seneca,2017-08-03,A,EST,15,NA,NA
USGS,seneca,2017-08-04,A,EST,15,NA,NA
USGS,seneca,2017-08-05,A,EST,15,NA,NA
USGS,seneca,2017-08-06,A,EST,15,NA,NA
USGS,seneca,2017-08-07,A,EST,14,NA,NA
USGS,seneca,2017-08-08,A,EST,15,NA,NA
USGS,seneca,2017-08-09,A,EST,16,NA,NA
USGS,seneca,2017-08-10,A,EST,16,NA,NA
USGS,seneca,2017-08-11,A,EST,16,NA,NA
USGS,seneca,2017-08-12,A,EST,15,NA,NA
USGS,seneca,2017-08-13,A,EST,15,NA,NA
USGS,seneca,2017-08-14,A,EST,18,NA,NA
USGS,seneca,2017-08-15,A,EST,36,NA,NA
USGS,seneca,2017-08-16,A,EST,17,NA,NA
USGS,seneca,2017-08-17,A,EST,15,NA,NA
USGS,seneca,2017-08-18,A,EST,14,NA,NA
USGS,seneca,2017-08-19,A,EST,13,NA,NA
USGS,seneca,2017-08-20,A,EST,73,NA,NA
USGS,seneca,2017-08-21,A,EST,30,NA,NA
USGS,seneca,2017-08-22,A,EST,36,NA,NA
USGS,seneca,2017-08-23,A,EST,23,NA,NA
USGS,seneca,2017-08-24,A,EST,210,NA,NA
USGS,seneca,2017-08-25,A,EST,168,NA,NA
USGS,seneca,2017-08-26,A,EST,184,NA,NA
USGS,seneca,2017-08-27,A,EST,73,NA,NA
USGS,seneca,2017-08-28,A,EST,42,NA,NA
USGS,seneca,2017-08-29,A,EST,30,NA,NA
USGS,seneca,2017-08-30,A,EST,26,NA,NA
USGS,seneca,2017-08-31,A,EST,23,NA,NA
USGS,seneca,2017-09-01,A,EST,23,NA,NA
USGS,shen_mill,2017-05-01,A,EST,1190,NA,NA
USGS,shen_mill,2017-05-02,A,EST,1160,NA,NA
USGS,shen_mill,2017-05-03,A,EST,1160,NA,NA
USGS,shen_mill,2017-05-04,A,EST,1190,NA,NA
USGS,shen_mill,2017-05-05,A,EST,1120,NA,NA
USGS,shen_mill,2017-05-06,A,EST,1120,NA,NA
USGS,shen_mill,2017-05-07,A,EST,1080,NA,NA
USGS,shen_mill,2017-05-08,A,EST,1180,NA,NA
USGS,shen_mill,2017-05-09,A,EST,1240,NA,NA
USGS,shen_mill,2017-05-10,A,EST,1360,NA,NA
USGS,shen_mill,2017-05-11,A,EST,1700,NA,NA
USGS,shen_mill,2017-05-12,A,EST,1920,NA,NA
USGS,shen_mill,2017-05-13,A,EST,1640,NA,NA
USGS,shen_mill,2017-05-14,A,EST,1500,NA,NA
USGS,shen_mill,2017-05-15,A,EST,1360,NA,NA
USGS,shen_mill,2017-05-16,A,EST,1370,NA,NA
USGS,shen_mill,2017-05-17,A,EST,1600,NA,NA
USGS,shen_mill,2017-05-18,A,EST,1820,NA,NA
USGS,shen_mill,2017-05-19,A,EST,1740,NA,NA
USGS,shen_mill,2017-05-20,A,EST,1590,NA,NA
USGS,shen_mill,2017-05-21,A,EST,1440,NA,NA
USGS,shen_mill,2017-05-22,A,EST,1370,NA,NA
USGS,shen_mill,2017-05-23,A,EST,1320,NA,NA
USGS,shen_mill,2017-05-24,A,EST,1410,NA,NA
USGS,shen_mill,2017-05-25,A,EST,1420,NA,NA
USGS,shen_mill,2017-05-26,A,EST,1420,NA,NA
USGS,shen_mill,2017-05-27,A,EST,1360,NA,NA
USGS,shen_mill,2017-05-28,A,EST,1240,NA,NA
USGS,shen_mill,2017-05-29,A,EST,1120,NA,NA
USGS,shen_mill,2017-05-30,A,EST,1040,NA,NA
USGS,shen_mill,2017-05-31,A,EST,1020,NA,NA
USGS,shen_mill,2017-06-01,A,EST,1020,NA,NA
USGS,shen_mill,2017-06-02,A,EST,990,NA,NA
USGS,shen_mill,2017-06-03,A,EST,940,NA,NA
USGS,shen_mill,2017-06-04,A,EST,939,NA,NA
USGS,shen_mill,2017-06-05,A,EST,852,NA,NA
USGS,shen_mill,2017-06-06,A,EST,844,NA,NA
USGS,shen_mill,2017-06-07,A,EST,821,NA,NA
USGS,shen_mill,2017-06-08,A,EST,824,NA,NA
USGS,shen_mill,2017-06-09,A,EST,860,NA,NA
USGS,shen_mill,2017-06-10,A,EST,799,NA,NA
USGS,shen_mill,2017-06-11,A,EST,729,NA,NA
USGS,shen_mill,2017-06-12,A,EST,658,NA,NA
USGS,shen_mill,2017-06-13,A,EST,620,NA,NA
USGS,shen_mill,2017-06-14,A,EST,629,NA,NA
USGS,shen_mill,2017-06-15,A,EST,609,NA,NA
USGS,shen_mill,2017-06-16,A,EST,559,NA,NA
USGS,shen_mill,2017-06-17,A,EST,545,NA,NA
USGS,shen_mill,2017-06-18,A,EST,550,NA,NA
USGS,shen_mill,2017-06-19,A,EST,551,NA,NA
USGS,shen_mill,2017-06-20,A,EST,539,NA,NA
USGS,shen_mill,2017-06-21,A,EST,516,NA,NA
USGS,shen_mill,2017-06-22,A,EST,477,NA,NA
USGS,shen_mill,2017-06-23,A,EST,463,NA,NA
USGS,shen_mill,2017-06-24,A,EST,422,NA,NA
USGS,shen_mill,2017-06-25,A,EST,361,NA,NA
USGS,shen_mill,2017-06-26,A,EST,362,NA,NA
USGS,shen_mill,2017-06-27,A,EST,345,NA,NA
USGS,shen_mill,2017-06-28,A,EST,498,NA,NA
USGS,shen_mill,2017-06-29,A,EST,487,NA,NA
USGS,shen_mill,2017-06-30,A,EST,478,NA,NA
USGS,shen_mill,2017-07-01,A,EST,463,NA,NA
USGS,shen_mill,2017-07-02,A,EST,448,NA,NA
USGS,shen_mill,2017-07-03,A,EST,479,NA,NA
USGS,shen_mill,2017-07-04,A,EST,481,NA,NA
USGS,shen_mill,2017-07-05,A,EST,519,NA,NA
USGS,shen_mill,2017-07-06,A,EST,511,NA,NA
USGS,shen_mill,2017-07-07,A,EST,469,NA,NA
USGS,shen_mill,2017-07-08,A,EST,433,NA,NA
USGS,shen_mill,2017-07-09,A,EST,405,NA,NA
USGS,shen_mill,2017-07-10,A,EST,376,NA,NA
USGS,shen_mill,2017-07-11,A,EST,378,NA,NA
USGS,shen_mill,2017-07-12,A,EST,340,NA,NA
USGS,shen_mill,2017-07-13,A,EST,397,NA,NA
USGS,shen_mill,2017-07-14,A,EST,412,NA,NA
USGS,shen_mill,2017-07-15,A,EST,410,NA,NA
USGS,shen_mill,2017-07-16,A,EST,411,NA,NA
USGS,shen_mill,2017-07-17,A,EST,399,NA,NA
USGS,shen_mill,2017-07-18,A,EST,394,NA,NA
USGS,shen_mill,2017-07-19,A,EST,448,NA,NA
USGS,shen_mill,2017-07-20,A,EST,424,NA,NA
USGS,shen_mill,2017-07-21,A,EST,410,NA,NA
USGS,shen_mill,2017-07-22,A,EST,380,NA,NA
USGS,shen_mill,2017-07-23,A,EST,386,NA,NA
USGS,shen_mill,2017-07-24,A,EST,389,NA,NA
USGS,shen_mill,2017-07-25,A,EST,844,NA,NA
USGS,shen_mill,2017-07-26,A,EST,527,NA,NA
USGS,shen_mill,2017-07-27,A,EST,385,NA,NA
USGS,shen_mill,2017-07-28,A,EST,382,NA,NA
USGS,shen_mill,2017-07-29,A,EST,460,NA,NA
USGS,shen_mill,2017-07-30,A,EST,454,NA,NA
USGS,shen_mill,2017-07-31,A,EST,447,NA,NA
USGS,shen_mill,2017-08-01,A,EST,493,NA,NA
USGS,shen_mill,2017-08-02,A,EST,435,NA,NA
USGS,shen_mill,2017-08-03,A,EST,418,NA,NA
USGS,shen_mill,2017-08-04,A,EST,448,NA,NA
USGS,shen_mill,2017-08-05,A,EST,410,NA,NA
USGS,shen_mill,2017-08-06,A,EST,389,NA,NA
USGS,shen_mill,2017-08-07,A,EST,378,NA,NA
USGS,shen_mill,2017-08-08,A,EST,379,NA,NA
USGS,shen_mill,2017-08-09,A,EST,328,NA,NA
USGS,shen_mill,2017-08-10,A,EST,295,NA,NA
USGS,shen_mill,2017-08-11,A,EST,248,NA,NA
USGS,shen_mill,2017-08-12,A,EST,253,NA,NA
USGS,shen_mill,2017-08-13,A,EST,251,NA,NA
USGS,shen_mill,2017-08-14,A,EST,269,NA,NA
USGS,shen_mill,2017-08-15,A,EST,280,NA,NA
USGS,shen_mill,2017-08-16,A,EST,337,NA,NA
USGS,shen_mill,2017-08-17,A,EST,353,NA,NA
USGS,shen_mill,2017-08-18,A,EST,299,NA,NA
USGS,shen_mill,2017-08-19,A,EST,294,NA,NA
USGS,shen_mill,2017-08-20,A,EST,397,NA,NA
USGS,shen_mill,2017-08-21,A,EST,393,NA,NA
USGS,shen_mill,2017-08-22,A,EST,330,NA,NA
USGS,shen_mill,2017-08-23,A,EST,372,NA,NA
USGS,shen_mill,2017-08-24,A,EST,378,NA,NA
USGS,shen_mill,2017-08-25,A,EST,408,NA,NA
USGS,shen_mill,2017-08-26,A,EST,628,NA,NA
USGS,shen_mill,2017-08-27,A,EST,649,NA,NA
USGS,shen_mill,2017-08-28,A,EST,556,NA,NA
USGS,shen_mill,2017-08-29,A,EST,466,NA,NA
USGS,shen_mill,2017-08-30,A,EST,478,NA,NA
USGS,shen_mill,2017-08-31,A,EST,532,NA,NA
USGS,shen_mill,2017-09-01,A,EST,483,NA,NA
