agency,site,date_time,flow,comments
USGS,kitzmiller,2017-10-01T00:00:00Z,68.8,
USGS,kitzmiller,2017-10-02T00:00:00Z,68.3,
USGS,kitzmiller,2017-10-03T00:00:00Z,64.3,
USGS,kitzmiller,2017-10-04T00:00:00Z,57,
USGS,kitzmiller,2017-10-05T00:00:00Z,69.8,
USGS,kitzmiller,2017-10-06T00:00:00Z,82.2,
USGS,kitzmiller,2017-10-07T00:00:00Z,80.7,
USGS,kitzmiller,2017-10-08T00:00:00Z,75.2,
USGS,kitzmiller,2017-10-09T00:00:00Z,132,
USGS,kitzmiller,2017-10-10T00:00:00Z,141,
USGS,kitzmiller,2017-10-11T00:00:00Z,103,
USGS,kitzmiller,2017-10-12T00:00:00Z,138,
USGS,kitzmiller,2017-10-13T00:00:00Z,109,
USGS,kitzmiller,2017-10-14T00:00:00Z,94.6,
USGS,kitzmiller,2017-10-15T00:00:00Z,84.4,
USGS,kitzmiller,2017-10-16T00:00:00Z,82.2,
USGS,kitzmiller,2017-10-17T00:00:00Z,80.1,
USGS,kitzmiller,2017-10-18T00:00:00Z,73.4,
USGS,kitzmiller,2017-10-19T00:00:00Z,71.1,
USGS,kitzmiller,2017-10-20T00:00:00Z,68.9,
USGS,kitzmiller,2017-10-21T00:00:00Z,65.5,
USGS,kitzmiller,2017-10-22T00:00:00Z,65.5,
USGS,kitzmiller,2017-10-23T00:00:00Z,71.6,
USGS,kitzmiller,2017-10-24T00:00:00Z,244,
USGS,kitzmiller,2017-10-25T00:00:00Z,157,
USGS,kitzmiller,2017-10-26T00:00:00Z,118,
USGS,kitzmiller,2017-10-27T00:00:00Z,102,
USGS,kitzmiller,2017-10-28T00:00:00Z,96.4,
USGS,kitzmiller,2017-10-29T00:00:00Z,662,
USGS,kitzmiller,2017-10-30T00:00:00Z,747,
USGS,kitzmiller,2017-10-31T00:00:00Z,561,
USGS,kitzmiller,2017-11-01T00:00:00Z,509,
USGS,kitzmiller,2017-11-02T00:00:00Z,403,
USGS,kitzmiller,2017-11-03T00:00:00Z,348,
USGS,kitzmiller,2017-11-04T00:00:00Z,340,
USGS,kitzmiller,2017-11-05T00:00:00Z,321,
USGS,kitzmiller,2017-11-06T00:00:00Z,944,
USGS,kitzmiller,2017-11-07T00:00:00Z,1470,
USGS,kitzmiller,2017-11-08T00:00:00Z,1530,
USGS,kitzmiller,2017-11-09T00:00:00Z,974,
USGS,kitzmiller,2017-11-10T00:00:00Z,742,
USGS,kitzmiller,2017-11-11T00:00:00Z,622,
USGS,kitzmiller,2017-11-12T00:00:00Z,512,
USGS,kitzmiller,2017-11-13T00:00:00Z,373,
USGS,kitzmiller,2017-11-14T00:00:00Z,351,
USGS,kitzmiller,2017-11-15T00:00:00Z,311,
USGS,kitzmiller,2017-11-16T00:00:00Z,299,
USGS,kitzmiller,2017-11-17T00:00:00Z,270,
USGS,kitzmiller,2017-11-18T00:00:00Z,327,
USGS,kitzmiller,2017-11-19T00:00:00Z,790,
USGS,kitzmiller,2017-11-20T00:00:00Z,569,
USGS,kitzmiller,2017-11-21T00:00:00Z,450,
USGS,kitzmiller,2017-11-22T00:00:00Z,410,
USGS,kitzmiller,2017-11-23T00:00:00Z,359,
USGS,kitzmiller,2017-11-24T00:00:00Z,326,
USGS,kitzmiller,2017-11-25T00:00:00Z,302,
USGS,kitzmiller,2017-11-26T00:00:00Z,281,
USGS,kitzmiller,2017-11-27T00:00:00Z,263,
USGS,kitzmiller,2017-11-28T00:00:00Z,249,
USGS,kitzmiller,2017-11-29T00:00:00Z,235,
USGS,kitzmiller,2017-11-30T00:00:00Z,223,
USGS,kitzmiller,2017-12-01T00:00:00Z,226,
USGS,kitzmiller,2017-12-02T00:00:00Z,211,
USGS,kitzmiller,2017-12-03T00:00:00Z,200,
USGS,kitzmiller,2017-12-04T00:00:00Z,194,
USGS,kitzmiller,2017-12-05T00:00:00Z,196,
USGS,kitzmiller,2017-12-06T00:00:00Z,227,
USGS,luke,2017-05-01T00:00:00Z,1830,
USGS,luke,2017-05-02T00:00:00Z,2290,
USGS,luke,2017-05-03T00:00:00Z,1830,
USGS,luke,2017-05-04T00:00:00Z,1150,
USGS,luke,2017-05-05T00:00:00Z,2360,
USGS,luke,2017-05-06T00:00:00Z,2730,
USGS,luke,2017-05-07T00:00:00Z,2280,
USGS,luke,2017-05-08T00:00:00Z,1940,
USGS,luke,2017-05-09T00:00:00Z,1260,
USGS,luke,2017-05-10T00:00:00Z,770,
USGS,luke,2017-05-11T00:00:00Z,2130,
USGS,luke,2017-05-12T00:00:00Z,3240,
USGS,luke,2017-05-13T00:00:00Z,2910,
USGS,luke,2017-05-14T00:00:00Z,2330,
USGS,luke,2017-05-15T00:00:00Z,2860,
USGS,luke,2017-05-16T00:00:00Z,3000,
USGS,luke,2017-05-17T00:00:00Z,1830,
USGS,luke,2017-05-18T00:00:00Z,1010,
USGS,luke,2017-05-19T00:00:00Z,788,
USGS,luke,2017-05-20T00:00:00Z,663,
USGS,luke,2017-05-21T00:00:00Z,612,
USGS,luke,2017-05-22T00:00:00Z,526,
USGS,luke,2017-05-23T00:00:00Z,452,
USGS,luke,2017-05-24T00:00:00Z,468,
USGS,luke,2017-05-25T00:00:00Z,1310,
USGS,luke,2017-05-26T00:00:00Z,1580,
USGS,luke,2017-05-27T00:00:00Z,1370,
USGS,luke,2017-05-28T00:00:00Z,1390,
USGS,luke,2017-05-29T00:00:00Z,1120,
USGS,luke,2017-05-30T00:00:00Z,1350,
USGS,luke,2017-05-31T00:00:00Z,1530,
USGS,luke,2017-06-01T00:00:00Z,1510,
USGS,luke,2017-06-02T00:00:00Z,926,
USGS,luke,2017-06-03T00:00:00Z,885,
USGS,luke,2017-06-04T00:00:00Z,511,
USGS,luke,2017-06-05T00:00:00Z,427,
USGS,luke,2017-06-06T00:00:00Z,409,
USGS,luke,2017-06-07T00:00:00Z,399,
USGS,luke,2017-06-08T00:00:00Z,392,
USGS,luke,2017-06-09T00:00:00Z,376,
USGS,luke,2017-06-10T00:00:00Z,367,
USGS,luke,2017-06-11T00:00:00Z,363,
USGS,luke,2017-06-12T00:00:00Z,360,
USGS,luke,2017-06-13T00:00:00Z,339,
USGS,luke,2017-06-14T00:00:00Z,324,
USGS,luke,2017-06-15T00:00:00Z,325,
USGS,luke,2017-06-16T00:00:00Z,347,
USGS,luke,2017-06-17T00:00:00Z,425,
USGS,luke,2017-06-18T00:00:00Z,500,
USGS,luke,2017-06-19T00:00:00Z,549,
USGS,luke,2017-06-20T00:00:00Z,556,
USGS,luke,2017-06-21T00:00:00Z,487,
USGS,luke,2017-06-22T00:00:00Z,595,
USGS,luke,2017-06-23T00:00:00Z,849,
USGS,luke,2017-06-24T00:00:00Z,1100,
USGS,luke,2017-06-25T00:00:00Z,960,
USGS,luke,2017-06-26T00:00:00Z,636,
USGS,luke,2017-06-27T00:00:00Z,561,
USGS,luke,2017-06-28T00:00:00Z,549,
USGS,luke,2017-06-29T00:00:00Z,483,
USGS,luke,2017-06-30T00:00:00Z,448,
USGS,luke,2017-07-01T00:00:00Z,419,
USGS,luke,2017-07-02T00:00:00Z,673,
USGS,luke,2017-07-03T00:00:00Z,375,
USGS,luke,2017-07-04T00:00:00Z,362,
USGS,luke,2017-07-05T00:00:00Z,362,
USGS,luke,2017-07-06T00:00:00Z,393,
USGS,luke,2017-07-07T00:00:00Z,436,
USGS,luke,2017-07-08T00:00:00Z,394,
USGS,luke,2017-07-09T00:00:00Z,376,
USGS,luke,2017-07-10T00:00:00Z,371,
USGS,luke,2017-07-11T00:00:00Z,351,
USGS,luke,2017-07-12T00:00:00Z,333,
USGS,luke,2017-07-13T00:00:00Z,329,
USGS,luke,2017-07-14T00:00:00Z,331,
USGS,luke,2017-07-15T00:00:00Z,326,
USGS,luke,2017-07-16T00:00:00Z,323,
USGS,luke,2017-07-17T00:00:00Z,322,
USGS,luke,2017-07-18T00:00:00Z,320,
USGS,luke,2017-07-19T00:00:00Z,320,
USGS,luke,2017-07-20T00:00:00Z,318,
USGS,luke,2017-07-21T00:00:00Z,317,
USGS,luke,2017-07-22T00:00:00Z,329,
USGS,luke,2017-07-23T00:00:00Z,328,
USGS,luke,2017-07-24T00:00:00Z,322,
USGS,luke,2017-07-25T00:00:00Z,320,
USGS,luke,2017-07-26T00:00:00Z,320,
USGS,luke,2017-07-27T00:00:00Z,320,
USGS,luke,2017-07-28T00:00:00Z,465,
USGS,luke,2017-07-29T00:00:00Z,4370,
USGS,luke,2017-07-30T00:00:00Z,6380,
USGS,luke,2017-07-31T00:00:00Z,3630,
USGS,luke,2017-08-01T00:00:00Z,2970,
USGS,luke,2017-08-02T00:00:00Z,1860,
USGS,luke,2017-08-03T00:00:00Z,1250,
USGS,luke,2017-08-04T00:00:00Z,1140,
USGS,luke,2017-08-05T00:00:00Z,1110,
USGS,luke,2017-08-06T00:00:00Z,1140,
USGS,luke,2017-08-07T00:00:00Z,1090,
USGS,luke,2017-08-08T00:00:00Z,949,
USGS,luke,2017-08-09T00:00:00Z,730,
USGS,luke,2017-08-12T00:00:00Z,560,
USGS,luke,2017-08-13T00:00:00Z,520,
USGS,luke,2017-08-14T00:00:00Z,453,
USGS,luke,2017-08-15T00:00:00Z,405,
USGS,luke,2017-08-16T00:00:00Z,404,
USGS,luke,2017-08-17T00:00:00Z,453,
USGS,luke,2017-08-18T00:00:00Z,437,
USGS,luke,2017-08-19T00:00:00Z,427,
USGS,luke,2017-08-20T00:00:00Z,419,
USGS,luke,2017-08-21T00:00:00Z,407,
USGS,luke,2017-08-22T00:00:00Z,401,
USGS,luke,2017-08-23T00:00:00Z,417,
USGS,luke,2017-08-24T00:00:00Z,400,
USGS,luke,2017-08-25T00:00:00Z,395,
USGS,luke,2017-08-26T00:00:00Z,691,
USGS,luke,2017-08-27T00:00:00Z,670,
USGS,luke,2017-08-28T00:00:00Z,365,
USGS,luke,2017-08-29T00:00:00Z,352,
USGS,luke,2017-08-30T00:00:00Z,347,
USGS,luke,2017-08-31T00:00:00Z,341,
USGS,luke,2017-09-01T00:00:00Z,337,
USGS,luke,2017-09-02T00:00:00Z,339,
USGS,luke,2017-09-03T00:00:00Z,338,
USGS,luke,2017-09-04T00:00:00Z,336,
USGS,luke,2017-09-05T00:00:00Z,341,
USGS,luke,2017-09-06T00:00:00Z,344,
USGS,luke,2017-09-09T00:00:00Z,330,
USGS,luke,2017-09-10T00:00:00Z,329,
USGS,luke,2017-09-11T00:00:00Z,332,
USGS,luke,2017-09-12T00:00:00Z,336,
USGS,luke,2017-09-13T00:00:00Z,336,
USGS,luke,2017-09-14T00:00:00Z,337,
USGS,luke,2017-09-15T00:00:00Z,336,
USGS,luke,2017-09-16T00:00:00Z,604,
USGS,luke,2017-09-17T00:00:00Z,638,
USGS,luke,2017-09-18T00:00:00Z,321,
USGS,luke,2017-09-19T00:00:00Z,320,
USGS,luke,2017-09-20T00:00:00Z,320,
USGS,luke,2017-09-21T00:00:00Z,320,
USGS,luke,2017-09-22T00:00:00Z,319,
USGS,luke,2017-09-23T00:00:00Z,318,
USGS,luke,2017-09-24T00:00:00Z,317,
USGS,luke,2017-09-25T00:00:00Z,317,
USGS,luke,2017-09-26T00:00:00Z,317,
USGS,luke,2017-09-27T00:00:00Z,317,
USGS,luke,2017-09-28T00:00:00Z,316,
USGS,luke,2017-09-29T00:00:00Z,315,
USGS,luke,2017-09-30T00:00:00Z,580,
USGS,luke,2017-10-01T00:00:00Z,312,
USGS,luke,2017-10-02T00:00:00Z,312,
USGS,luke,2017-10-03T00:00:00Z,311,
USGS,luke,2017-10-04T00:00:00Z,310,
USGS,luke,2017-10-05T00:00:00Z,310,
USGS,luke,2017-10-06T00:00:00Z,310,
USGS,luke,2017-10-07T00:00:00Z,310,
USGS,luke,2017-10-08T00:00:00Z,310,
USGS,luke,2017-10-09T00:00:00Z,327,
USGS,luke,2017-10-10T00:00:00Z,313,
USGS,luke,2017-10-11T00:00:00Z,346,
USGS,luke,2017-10-12T00:00:00Z,342,
USGS,luke,2017-10-13T00:00:00Z,324,
USGS,luke,2017-10-14T00:00:00Z,317,
USGS,luke,2017-10-15T00:00:00Z,315,
USGS,luke,2017-10-16T00:00:00Z,313,
USGS,luke,2017-10-17T00:00:00Z,311,
USGS,luke,2017-10-18T00:00:00Z,310,
USGS,luke,2017-10-19T00:00:00Z,309,
USGS,luke,2017-10-20T00:00:00Z,306,
USGS,luke,2017-10-21T00:00:00Z,306,
USGS,luke,2017-10-22T00:00:00Z,306,
USGS,luke,2017-10-23T00:00:00Z,312,
USGS,luke,2017-10-24T00:00:00Z,330,
USGS,luke,2017-10-25T00:00:00Z,311,
USGS,luke,2017-10-26T00:00:00Z,309,
USGS,luke,2017-10-27T00:00:00Z,307,
USGS,luke,2017-10-28T00:00:00Z,309,
USGS,luke,2017-10-29T00:00:00Z,409,
USGS,luke,2017-10-30T00:00:00Z,425,
USGS,luke,2017-10-31T00:00:00Z,356,
USGS,luke,2017-11-01T00:00:00Z,374,
USGS,luke,2017-11-02T00:00:00Z,400,
USGS,luke,2017-11-03T00:00:00Z,422,
USGS,luke,2017-11-04T00:00:00Z,448,
USGS,luke,2017-11-05T00:00:00Z,456,
USGS,luke,2017-11-06T00:00:00Z,734,
USGS,luke,2017-11-07T00:00:00Z,1810,
USGS,luke,2017-11-08T00:00:00Z,1940,
USGS,luke,2017-11-09T00:00:00Z,1970,
USGS,luke,2017-11-10T00:00:00Z,1830,
USGS,luke,2017-11-11T00:00:00Z,1060,
USGS,luke,2017-11-12T00:00:00Z,750,
USGS,luke,2017-11-13T00:00:00Z,1100,
USGS,luke,2017-11-14T00:00:00Z,978,
USGS,luke,2017-11-15T00:00:00Z,607,
USGS,luke,2017-11-16T00:00:00Z,604,
USGS,luke,2017-11-17T00:00:00Z,600,
USGS,luke,2017-11-18T00:00:00Z,613,
USGS,luke,2017-11-19T00:00:00Z,632,
USGS,luke,2017-11-20T00:00:00Z,619,
USGS,luke,2017-11-21T00:00:00Z,615,
USGS,luke,2017-11-22T00:00:00Z,613,
USGS,luke,2017-11-23T00:00:00Z,611,
USGS,luke,2017-11-24T00:00:00Z,566,
USGS,luke,2017-11-25T00:00:00Z,531,
USGS,luke,2017-11-26T00:00:00Z,528,
USGS,luke,2017-11-27T00:00:00Z,525,
USGS,luke,2017-11-28T00:00:00Z,525,
USGS,luke,2017-11-29T00:00:00Z,523,
USGS,luke,2017-11-30T00:00:00Z,508,
USGS,luke,2017-12-01T00:00:00Z,471,
USGS,luke,2017-12-02T00:00:00Z,443,
USGS,luke,2017-12-03T00:00:00Z,443,
USGS,luke,2017-12-04T00:00:00Z,444,
USGS,luke,2017-12-05T00:00:00Z,416,
USGS,luke,2017-12-06T00:00:00Z,346,
USGS,nbp_cumb,2017-05-01T00:00:00Z,2620,
USGS,nbp_cumb,2017-05-02T00:00:00Z,3850,
USGS,nbp_cumb,2017-05-03T00:00:00Z,3580,
USGS,nbp_cumb,2017-05-04T00:00:00Z,2380,
USGS,nbp_cumb,2017-05-05T00:00:00Z,8250,
USGS,nbp_cumb,2017-05-06T00:00:00Z,8600,
USGS,nbp_cumb,2017-05-07T00:00:00Z,5420,
USGS,nbp_cumb,2017-05-08T00:00:00Z,4180,
USGS,nbp_cumb,2017-05-09T00:00:00Z,3110,
USGS,nbp_cumb,2017-05-10T00:00:00Z,2020,
USGS,nbp_cumb,2017-05-11T00:00:00Z,3700,
USGS,nbp_cumb,2017-05-12T00:00:00Z,6530,
USGS,nbp_cumb,2017-05-13T00:00:00Z,7350,
USGS,nbp_cumb,2017-05-14T00:00:00Z,5500,
USGS,nbp_cumb,2017-05-15T00:00:00Z,4940,
USGS,nbp_cumb,2017-05-16T00:00:00Z,4640,
USGS,nbp_cumb,2017-05-17T00:00:00Z,3730,
USGS,nbp_cumb,2017-05-18T00:00:00Z,2130,
USGS,nbp_cumb,2017-05-19T00:00:00Z,1610,
USGS,nbp_cumb,2017-05-20T00:00:00Z,1350,
USGS,nbp_cumb,2017-05-21T00:00:00Z,1170,
USGS,nbp_cumb,2017-05-22T00:00:00Z,1100,
USGS,nbp_cumb,2017-05-23T00:00:00Z,930,
USGS,nbp_cumb,2017-05-24T00:00:00Z,979,
USGS,nbp_cumb,2017-05-25T00:00:00Z,3660,
USGS,nbp_cumb,2017-05-26T00:00:00Z,3670,
USGS,nbp_cumb,2017-05-27T00:00:00Z,2690,
USGS,nbp_cumb,2017-05-28T00:00:00Z,2560,
USGS,nbp_cumb,2017-05-29T00:00:00Z,4060,
USGS,nbp_cumb,2017-05-30T00:00:00Z,2940,
USGS,nbp_cumb,2017-05-31T00:00:00Z,2820,
USGS,nbp_cumb,2017-06-01T00:00:00Z,2660,
USGS,nbp_cumb,2017-06-02T00:00:00Z,1950,
USGS,nbp_cumb,2017-06-03T00:00:00Z,1400,
USGS,nbp_cumb,2017-06-04T00:00:00Z,1220,
USGS,nbp_cumb,2017-06-05T00:00:00Z,915,
USGS,nbp_cumb,2017-06-06T00:00:00Z,885,
USGS,nbp_cumb,2017-06-07T00:00:00Z,821,
USGS,nbp_cumb,2017-06-08T00:00:00Z,799,
USGS,nbp_cumb,2017-06-09T00:00:00Z,721,
USGS,nbp_cumb,2017-06-10T00:00:00Z,664,
USGS,nbp_cumb,2017-06-11T00:00:00Z,623,
USGS,nbp_cumb,2017-06-12T00:00:00Z,595,
USGS,nbp_cumb,2017-06-13T00:00:00Z,576,
USGS,nbp_cumb,2017-06-14T00:00:00Z,566,
USGS,nbp_cumb,2017-06-15T00:00:00Z,642,
USGS,nbp_cumb,2017-06-16T00:00:00Z,775,
USGS,nbp_cumb,2017-06-17T00:00:00Z,976,
USGS,nbp_cumb,2017-06-18T00:00:00Z,819,
USGS,nbp_cumb,2017-06-19T00:00:00Z,798,
USGS,nbp_cumb,2017-06-20T00:00:00Z,863,
USGS,nbp_cumb,2017-06-21T00:00:00Z,747,
USGS,nbp_cumb,2017-06-22T00:00:00Z,668,
USGS,nbp_cumb,2017-06-23T00:00:00Z,1000,
USGS,nbp_cumb,2017-06-24T00:00:00Z,2340,
USGS,nbp_cumb,2017-06-25T00:00:00Z,1710,
USGS,nbp_cumb,2017-06-26T00:00:00Z,1140,
USGS,nbp_cumb,2017-06-27T00:00:00Z,891,
USGS,nbp_cumb,2017-06-28T00:00:00Z,803,
USGS,nbp_cumb,2017-06-29T00:00:00Z,754,
USGS,nbp_cumb,2017-06-30T00:00:00Z,647,
USGS,nbp_cumb,2017-07-01T00:00:00Z,618,
USGS,nbp_cumb,2017-07-02T00:00:00Z,666,
USGS,nbp_cumb,2017-07-03T00:00:00Z,724,
USGS,nbp_cumb,2017-07-04T00:00:00Z,568,
USGS,nbp_cumb,2017-07-05T00:00:00Z,548,
USGS,nbp_cumb,2017-07-06T00:00:00Z,576,
USGS,nbp_cumb,2017-07-07T00:00:00Z,1030,
USGS,nbp_cumb,2017-07-08T00:00:00Z,760,
USGS,nbp_cumb,2017-07-09T00:00:00Z,646,
USGS,nbp_cumb,2017-07-10T00:00:00Z,581,
USGS,nbp_cumb,2017-07-11T00:00:00Z,570,
USGS,nbp_cumb,2017-07-12T00:00:00Z,539,
USGS,nbp_cumb,2017-07-13T00:00:00Z,519,
USGS,nbp_cumb,2017-07-14T00:00:00Z,503,
USGS,nbp_cumb,2017-07-15T00:00:00Z,596,
USGS,nbp_cumb,2017-07-16T00:00:00Z,551,
USGS,nbp_cumb,2017-07-17T00:00:00Z,512,
USGS,nbp_cumb,2017-07-18T00:00:00Z,907,
USGS,nbp_cumb,2017-07-19T00:00:00Z,627,
USGS,nbp_cumb,2017-07-20T00:00:00Z,532,
USGS,nbp_cumb,2017-07-21T00:00:00Z,492,
USGS,nbp_cumb,2017-07-22T00:00:00Z,540,
USGS,nbp_cumb,2017-07-23T00:00:00Z,721,
USGS,nbp_cumb,2017-07-24T00:00:00Z,608,
USGS,nbp_cumb,2017-07-25T00:00:00Z,534,
USGS,nbp_cumb,2017-07-26T00:00:00Z,501,
USGS,nbp_cumb,2017-07-27T00:00:00Z,481,
USGS,nbp_cumb,2017-07-28T00:00:00Z,606,
USGS,nbp_cumb,2017-07-29T00:00:00Z,2850,
USGS,nbp_cumb,2017-07-30T00:00:00Z,8810,
USGS,nbp_cumb,2017-07-31T00:00:00Z,4330,
USGS,nbp_cumb,2017-08-01T00:00:00Z,3770,
USGS,nbp_cumb,2017-08-02T00:00:00Z,2730,
USGS,nbp_cumb,2017-08-03T00:00:00Z,1580,
USGS,nbp_cumb,2017-08-04T00:00:00Z,1490,
USGS,nbp_cumb,2017-08-05T00:00:00Z,1580,
USGS,nbp_cumb,2017-08-06T00:00:00Z,1440,
USGS,nbp_cumb,2017-08-07T00:00:00Z,1500,
USGS,nbp_cumb,2017-08-08T00:00:00Z,1500,
USGS,nbp_cumb,2017-08-09T00:00:00Z,1140,
USGS,nbp_cumb,2017-08-10T00:00:00Z,860,
USGS,nbp_cumb,2017-08-11T00:00:00Z,771,
USGS,nbp_cumb,2017-08-12T00:00:00Z,847,
USGS,nbp_cumb,2017-08-13T00:00:00Z,805,
USGS,nbp_cumb,2017-08-14T00:00:00Z,688,
USGS,nbp_cumb,2017-08-15T00:00:00Z,632,
USGS,nbp_cumb,2017-08-16T00:00:00Z,565,
USGS,nbp_cumb,2017-08-17T00:00:00Z,589,
USGS,nbp_cumb,2017-08-18T00:00:00Z,570,
USGS,nbp_cumb,2017-08-19T00:00:00Z,574,
USGS,nbp_cumb,2017-08-20T00:00:00Z,552,
USGS,nbp_cumb,2017-08-21T00:00:00Z,534,
USGS,nbp_cumb,2017-08-22T00:00:00Z,514,
USGS,nbp_cumb,2017-08-23T00:00:00Z,594,
USGS,nbp_cumb,2017-08-24T00:00:00Z,556,
USGS,nbp_cumb,2017-08-25T00:00:00Z,522,
USGS,nbp_cumb,2017-08-26T00:00:00Z,579,
USGS,nbp_cumb,2017-08-27T00:00:00Z,783,
USGS,nbp_cumb,2017-08-28T00:00:00Z,697,
USGS,nbp_cumb,2017-08-29T00:00:00Z,461,
USGS,nbp_cumb,2017-08-30T00:00:00Z,446,
USGS,nbp_cumb,2017-08-31T00:00:00Z,438,
USGS,nbp_cumb,2017-09-01T00:00:00Z,423,
USGS,nbp_cumb,2017-09-02T00:00:00Z,436,
USGS,nbp_cumb,2017-09-03T00:00:00Z,444,
USGS,nbp_cumb,2017-09-04T00:00:00Z,431,
USGS,nbp_cumb,2017-09-05T00:00:00Z,436,
USGS,nbp_cumb,2017-09-06T00:00:00Z,474,
USGS,nbp_cumb,2017-09-07T00:00:00Z,498,
USGS,nbp_cumb,2017-09-08T00:00:00Z,450,
USGS,nbp_cumb,2017-09-09T00:00:00Z,430,
USGS,nbp_cumb,2017-09-10T00:00:00Z,416,
USGS,nbp_cumb,2017-09-11T00:00:00Z,412,
USGS,nbp_cumb,2017-09-12T00:00:00Z,413,
USGS,nbp_cumb,2017-09-13T00:00:00Z,413,
USGS,nbp_cumb,2017-09-14T00:00:00Z,413,
USGS,nbp_cumb,2017-09-15T00:00:00Z,410,
USGS,nbp_cumb,2017-09-16T00:00:00Z,441,
USGS,nbp_cumb,2017-09-17T00:00:00Z,669,
USGS,nbp_cumb,2017-09-18T00:00:00Z,648,
USGS,nbp_cumb,2017-09-19T00:00:00Z,392,
USGS,nbp_cumb,2017-09-20T00:00:00Z,386,
USGS,nbp_cumb,2017-09-21T00:00:00Z,383,
USGS,nbp_cumb,2017-09-22T00:00:00Z,378,
USGS,nbp_cumb,2017-09-23T00:00:00Z,376,
USGS,nbp_cumb,2017-09-24T00:00:00Z,371,
USGS,nbp_cumb,2017-09-25T00:00:00Z,370,
USGS,nbp_cumb,2017-09-26T00:00:00Z,369,
USGS,nbp_cumb,2017-09-27T00:00:00Z,369,
USGS,nbp_cumb,2017-09-28T00:00:00Z,367,
USGS,nbp_cumb,2017-09-29T00:00:00Z,361,
USGS,nbp_cumb,2017-09-30T00:00:00Z,400,
USGS,nbp_cumb,2017-10-01T00:00:00Z,575,
USGS,nbp_cumb,2017-10-02T00:00:00Z,362,
USGS,nbp_cumb,2017-10-03T00:00:00Z,360,
USGS,nbp_cumb,2017-10-04T00:00:00Z,358,
USGS,nbp_cumb,2017-10-05T00:00:00Z,355,
USGS,nbp_cumb,2017-10-06T00:00:00Z,358,
USGS,nbp_cumb,2017-10-07T00:00:00Z,358,
USGS,nbp_cumb,2017-10-08T00:00:00Z,359,
USGS,nbp_cumb,2017-10-09T00:00:00Z,548,
USGS,nbp_cumb,2017-10-10T00:00:00Z,508,
USGS,nbp_cumb,2017-10-11T00:00:00Z,463,
USGS,nbp_cumb,2017-10-12T00:00:00Z,637,
USGS,nbp_cumb,2017-10-13T00:00:00Z,555,
USGS,nbp_cumb,2017-10-14T00:00:00Z,509,
USGS,nbp_cumb,2017-10-15T00:00:00Z,457,
USGS,nbp_cumb,2017-10-16T00:00:00Z,432,
USGS,nbp_cumb,2017-10-17T00:00:00Z,416,
USGS,nbp_cumb,2017-10-18T00:00:00Z,405,
USGS,nbp_cumb,2017-10-19T00:00:00Z,398,
USGS,nbp_cumb,2017-10-20T00:00:00Z,392,
USGS,nbp_cumb,2017-10-21T00:00:00Z,384,
USGS,nbp_cumb,2017-10-22T00:00:00Z,378,
USGS,nbp_cumb,2017-10-23T00:00:00Z,383,
USGS,nbp_cumb,2017-10-24T00:00:00Z,546,
USGS,nbp_cumb,2017-10-25T00:00:00Z,512,
USGS,nbp_cumb,2017-10-26T00:00:00Z,447,
USGS,nbp_cumb,2017-10-27T00:00:00Z,424,
USGS,nbp_cumb,2017-10-28T00:00:00Z,415,
USGS,nbp_cumb,2017-10-29T00:00:00Z,866,
USGS,nbp_cumb,2017-10-30T00:00:00Z,2090,
USGS,nbp_cumb,2017-10-31T00:00:00Z,1190,
USGS,nbp_cumb,2017-11-01T00:00:00Z,842,
USGS,nbp_cumb,2017-11-02T00:00:00Z,747,
USGS,nbp_cumb,2017-11-03T00:00:00Z,682,
USGS,nbp_cumb,2017-11-04T00:00:00Z,677,
USGS,nbp_cumb,2017-11-05T00:00:00Z,673,
USGS,nbp_cumb,2017-11-06T00:00:00Z,729,
USGS,nbp_cumb,2017-11-07T00:00:00Z,1820,
USGS,nbp_cumb,2017-11-08T00:00:00Z,2600,
USGS,nbp_cumb,2017-11-09T00:00:00Z,2520,
USGS,nbp_cumb,2017-11-10T00:00:00Z,2400,
USGS,nbp_cumb,2017-11-11T00:00:00Z,1790,
USGS,nbp_cumb,2017-11-12T00:00:00Z,1050,
USGS,nbp_cumb,2017-11-13T00:00:00Z,1050,
USGS,nbp_cumb,2017-11-14T00:00:00Z,1520,
USGS,nbp_cumb,2017-11-15T00:00:00Z,835,
USGS,nbp_cumb,2017-11-16T00:00:00Z,787,
USGS,nbp_cumb,2017-11-17T00:00:00Z,764,
USGS,nbp_cumb,2017-11-18T00:00:00Z,839,
USGS,nbp_cumb,2017-11-19T00:00:00Z,1180,
USGS,nbp_cumb,2017-11-20T00:00:00Z,1100,
USGS,nbp_cumb,2017-11-21T00:00:00Z,1040,
USGS,nbp_cumb,2017-11-22T00:00:00Z,987,
USGS,nbp_cumb,2017-11-23T00:00:00Z,925,
USGS,nbp_cumb,2017-11-24T00:00:00Z,882,
USGS,nbp_cumb,2017-11-25T00:00:00Z,788,
USGS,nbp_cumb,2017-11-26T00:00:00Z,757,
USGS,nbp_cumb,2017-11-27T00:00:00Z,731,
USGS,nbp_cumb,2017-11-28T00:00:00Z,711,
USGS,nbp_cumb,2017-11-29T00:00:00Z,691,
USGS,nbp_cumb,2017-11-30T00:00:00Z,676,
USGS,nbp_cumb,2017-12-01T00:00:00Z,653,
USGS,nbp_cumb,2017-12-02T00:00:00Z,606,
